"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2az2",0,0.698743378364492,0.725,0.147,0
"Nacad",0,0.613498766007691,0.646,0.112,0
"Mrpl27",0,0.78509485806614,0.699,0.119,0
"Sec61g",0,0.790683929790917,0.65,0.072,0
"Dlx3",0,0.752695099601337,0.774,0.177,0
"Ugp2",0,1.52023646045296,0.867,0.156,0
"Mdh1",0,0.893963036285618,0.864,0.289,0
"Hsp90aa1",0,1.3605167523113,0.944,0.422,0
"Psma6",0,0.697890382874978,0.628,0.09,0
"Acyp1",0,0.575320084939447,0.588,0.079,0
"Atp5mpl",0,1.13472423495489,0.881,0.251,0
"Ywhaq",0,1.11042939978607,0.82,0.233,0
"Rps29",0,1.69351093820981,0.989,0.615,0
"Rpl36al",0,1.21921133290992,0.821,0.143,0
"Psmc1",0,0.638423475476555,0.697,0.121,0
"Calm1",0,1.59226482179176,0.999,0.89,0
"Ndufb1",0,1.55409939277624,0.942,0.309,0
"Sf3b6",0,0.730101263309066,0.739,0.17,0
"Nsa2",0,0.782528982218663,0.779,0.174,0
"Uqcrb",0,1.00585435259233,0.824,0.228,0
"Zfp738",0,-1.65983216644815,0.809,0.839,0
"Btf3",0,1.67273568641929,0.912,0.301,0
"H2bc4",0,1.44132527952318,0.87,0.181,0
"Map1b",0,0.653382245264407,1,0.978,0
"Med10",0,0.936517570055319,0.758,0.19,0
"Ndufs6",0,1.29877824504302,0.88,0.206,0
"Acot13",0,0.71575698953171,0.684,0.125,0
"Rps18-ps5",0,0.71134845267063,0.599,0.058,0
"Uqcrfs1",0,0.842825792725202,0.696,0.13,0
"H2af-ps2",0,1.79465727898547,0.858,0.126,0
"Higd2a",0,0.776916654654739,0.733,0.158,0
"Tubb2a",0,0.934511785391455,0.741,0.158,0
"Tubb2b",0,1.34034709393765,0.873,0.28,0
"Cetn3",0,0.804840929833851,0.744,0.168,0
"Dsp",0,0.69129981086927,0.617,0.072,0
"Cox7c",0,1.29733733297034,0.903,0.29,0
"Rps23",0,1.04497127612132,0.758,0.125,0
"Tbca",0,1.05103272856134,0.894,0.261,0
"S100z",0,1.37272944227452,0.962,0.592,0
"Psma2",0,0.884285027445073,0.803,0.227,0
"Mrpl57",0,0.764089135605673,0.708,0.134,0
"Gm10076",0,1.36315344615149,0.88,0.202,0
"Selenok",0,1.27101008071185,0.991,0.63,0
"Dnajc3",0,1.13891589011081,0.91,0.359,0
"Itm2b",0,1.616200257139,0.999,0.732,0
"Tpt1",0,1.48321110222916,0.983,0.632,0
"Mrpl52",0,0.73669355040468,0.763,0.16,0
"Psmb5",0,0.943087941938146,0.765,0.149,0
"Ubb-ps",0,0.578045772914764,0.516,0.046,0
"Nedd8",0,0.924075655886424,0.825,0.218,0
"Anxa11",0,1.0701624044117,0.931,0.419,0
"Rps24",0,1.44123064474308,0.989,0.645,0
"Rpl37",0,1.49930635069076,0.97,0.447,0
"Smdt1",0,0.949881545189867,0.828,0.215,0
"Ndufa6",0,0.88591483335978,0.815,0.2,0
"Ndufb9",0,1.08339326245684,0.845,0.258,0
"Atxn10",0,0.647019387654342,0.694,0.14,0
"Sub1",0,1.09851117760449,0.85,0.187,0
"Creld2",0,1.01989456291988,0.8,0.163,0
"Ptp4a3",0,1.13704337467093,0.916,0.353,0
"Cct5",0,0.789931806781461,0.737,0.146,0
"Rpl30",0,0.987044981985838,0.894,0.363,0
"Cox6c",0,1.28251464626526,0.9,0.343,0
"Polr2k",0,0.605841007033577,0.671,0.121,0
"Rad21",0,0.686544182059314,0.721,0.145,0
"Tuba1a",0,1.80001873031815,0.991,0.704,0
"Spats2",0,1.05821243541038,0.944,0.41,0
"Racgap1",0,0.702974186180089,0.745,0.155,0
"Vps28",0,0.777437355123748,0.723,0.154,0
"Dazap2",0,0.619126347977585,0.639,0.105,0
"Rpl8",0,1.2834489847743,0.972,0.545,0
"Ift27",0,0.674505460218334,0.713,0.152,0
"Mpst",0,0.951018543330926,0.761,0.129,0
"Krt8",0,2.00823729120341,0.909,0.146,0
"Krt18",0,2.08402130327921,0.956,0.246,0
"H1f0",0,0.728473953253947,0.668,0.098,0
"Pfdn5",0,1.48150066633484,0.956,0.391,0
"Polr2f",0,0.739004258855845,0.757,0.156,0
"Ndufb4",0,0.880281354102936,0.694,0.101,0
"Gm36028",0,2.55661135063171,0.977,0.373,0
"Sod1",0,1.05452724212733,0.82,0.175,0
"Atp5o",0,1.07679368404595,0.842,0.236,0
"Sdf2l1",0,1.66452653666006,0.89,0.286,0
"Dgcr6",0,0.621367955471628,0.652,0.105,0
"Robo2",0,0.880631511820136,0.849,0.193,0
"Ap2m1",0,0.813795232732334,0.789,0.181,0
"Atp5j",0,1.09938653588561,0.9,0.312,0
"Cct8",0,0.637318588873754,0.71,0.146,0
"Hmox2",0,1.02334886288128,0.781,0.171,0
"Smim22",0,0.63227829253962,0.695,0.136,0
"Eif4a2",0,0.857054635503499,0.854,0.253,0
"Snn",0,0.749670473496681,0.771,0.196,0
"Rpl35a",0,1.14771733274288,0.89,0.304,0
"Pfdn6",0,1.10854423255281,0.818,0.13,0
"Calm2",0,1.26989336091442,0.994,0.754,0
"Hcfc1r1",0,1.12831653927877,0.852,0.258,0
"Elob",0,1.53556334426842,0.974,0.446,0
"Agpat1",0,0.569490831186488,0.636,0.104,0
"Micos13",0,1.55600864753188,0.96,0.385,0
"Rpl36",0,1.84718044350693,0.976,0.414,0
"Ndufa11",0,1.0255184984103,0.915,0.35,0
"Atf6b",0,0.589826568757055,0.746,0.163,0
"Ndufb10",0,1.10069475429791,0.827,0.201,0
"Csnk2b",0,0.595994939028039,0.607,0.085,0
"Tubb5",0,1.14492615119396,0.843,0.227,0
"Mrpl28",0,0.61581545650979,0.644,0.102,0
"Arhgdig",0,1.30552071754889,0.942,0.461,0
"Psmb1",0,0.948657934666332,0.898,0.324,0
"Uqcc2",0,1.25089846383913,0.869,0.17,0
"Ppp2r1a",0,0.621846352553254,0.638,0.092,0
"Hsp90ab1",0,1.37989365891756,1,0.863,0
"Rps10",0,1.01020767572984,0.836,0.22,0
"Cox7a2l",0,1.07583021669105,0.82,0.234,0
"Mrpl14",0,0.754694161905686,0.686,0.098,0
"Mea1",0,0.543429295131493,0.575,0.076,0
"Cdkn1a",0,1.17155803971681,0.943,0.395,0
"Ndufv3",0,1.65978523852388,0.965,0.419,0
"Rps28",0,1.6975229054838,0.966,0.389,0
"Ndufa7",0,1.33237509791588,0.891,0.261,0
"Ppp1r11",0,0.808115381231588,0.682,0.102,0
"Rps14",0,1.7129091850127,0.981,0.53,0
"Ndufa2",0,1.50473830267854,0.93,0.273,0
"Ik",0,0.624820966847442,0.709,0.143,0
"Hars",0,0.682051844371004,0.699,0.129,0
"Dpysl3",0,1.82214130946587,0.96,0.372,0
"Txnl4a",0,0.726233382798587,0.712,0.141,0
"Kctd1",0,0.785791155895832,0.717,0.15,0
"Sf3b2",0,1.01636757311707,0.924,0.36,0
"Cst6",0,1.57159630259749,0.872,0.206,0
"Banf1",0,0.647718572313595,0.673,0.123,0
"Ccdc85b",0,0.580991268603308,0.697,0.127,0
"Cfl1",0,1.14825514907825,0.879,0.256,0
"Flrt1",0,-1.02480713856248,0.987,0.983,0
"Cox8a",0,1.18538879465971,0.924,0.446,0
"Plaat3",0,1.41914659028658,0.953,0.404,0
"Uqcc3",0,0.57573262185568,0.678,0.121,0
"Ndufb8",0,1.10982304300027,0.893,0.313,0
"Gm17018",0,0.684460453834066,0.686,0.122,0
"Atp5md",0,1.20226406959815,0.849,0.202,0
"Ndufv1",0,0.635088764475044,0.642,0.099,0
"Ppp1ca",0,0.973512559827438,0.767,0.166,0
"Malat1",0,-1.97914044715717,0.994,0.999,0
"Fau",0,1.53221698281347,0.963,0.384,0
"Prdx5",0,0.781250547707275,0.736,0.163,0
"Bad",0,0.842152929990911,0.729,0.12,0
"Fkbp2",0,1.34132552058311,0.965,0.446,0
"Atp5e",0,1.76405611377331,0.966,0.367,0
"Acbd7",0,1.84033267296993,0.905,0.212,0
"Psma7",0,1.17667627378773,0.886,0.27,0
"Rps21",0,1.34539600212117,0.962,0.465,0
"Psmc3",0,0.812980162072037,0.78,0.159,0
"Ssb",0,1.43246859422127,0.932,0.319,0
"Dynlrb1",0,1.18962697651833,0.855,0.176,0
"Map1lc3a",0,0.823412948217763,0.725,0.147,0
"Eef1a2",0,1.4336821949247,0.965,0.414,0
"Ppdpf",0,0.81948487271572,0.795,0.208,0
"Romo1",0,1.34446278989527,0.879,0.172,0
"Scand1",0,1.43416389209867,0.915,0.215,0
"B2m",0,2.09592250526963,0.939,0.313,0
"Atp5g3",0,1.00719811930113,0.804,0.185,0
"Eid1",0,1.15797644709717,0.923,0.42,0
"Chst1",0,0.661923355076645,0.652,0.112,0
"Mrpl41",0,0.687137358153704,0.69,0.133,0
"Tubb4b",0,1.38566188802725,0.938,0.416,0
"1110008P14Rik",0,1.08912047673549,0.811,0.152,0
"Ak1",0,1.29153035318841,0.942,0.338,0
"Cebpb",0,0.82331909201374,0.729,0.143,0
"Edf1",0,1.15769252755552,0.865,0.184,0
"Bmyc",0,0.599982462457289,0.677,0.128,0
"Lpcat4",0,0.674018339855946,0.775,0.176,0
"Hspa5",0,1.43138852570551,0.997,0.69,0
"Dnlz",0,0.62563423391777,0.653,0.106,0
"Dstn",0,1.15383742423066,0.95,0.427,0
"Meis2",0,-2.93606435084116,0.088,0.658,0
"Ndufa8",0,0.860999789632356,0.676,0.127,0
"Rpl7a",0,0.910751936090539,0.743,0.123,0
"Srp14",0,1.33420048379845,0.903,0.298,0
"Apmap",0,1.6031393604943,0.971,0.48,0
"Psmb7",0,0.669494157599217,0.639,0.107,0
"Gchfr",0,0.905702550598666,0.543,0.027,0
"Rpl35",0,1.6158434398326,0.951,0.285,0
"C1qtnf4",0,0.999842604778866,0.789,0.149,0
"Eif2s2",0,0.864976213011527,0.866,0.28,0
"Psmb4",0,0.883621433588052,0.737,0.128,0
"Anxa5",0,1.13346541597708,0.876,0.245,0
"1810037I17Rik",0,0.952470214479154,0.808,0.211,0
"Rps3a1",0,1.14026999328154,0.922,0.434,0
"Mrps21",0,0.622447801436118,0.661,0.107,0
"Bola1",0,0.682630218834341,0.645,0.082,0
"Ndufc1",0,1.13159710410345,0.848,0.204,0
"Rab25",0,0.789239384374442,0.688,0.104,0
"Lamtor2",0,1.15199288375854,0.858,0.208,0
"Serp1",0,0.895044886675369,0.759,0.15,0
"Vmn2r1",0,1.87224063334597,0.705,0.112,0
"Sars",0,0.747173780958263,0.838,0.236,0
"Rps27",0,1.0059316697313,0.788,0.158,0
"Eif3i",0,0.632330213570421,0.682,0.135,0
"Ccdc28b",0,0.762483252768382,0.686,0.12,0
"Atp6v1g1",0,0.917323434047659,0.85,0.248,0
"Park7",0,1.2565895166803,0.903,0.273,0
"Calr4",0,1.3598883131546,0.995,0.685,0
"Atpif1",0,1.42394260022141,0.958,0.424,0
"Acot7",0,0.721384792120024,0.58,0.048,0
"Rpl22",0,1.17352482487783,0.907,0.273,0
"Trnp1",0,0.878911588535481,0.943,0.547,0
"Smim1",0,0.852323114325349,0.612,0.065,0
"Tprgl",0,1.04153875481068,0.896,0.357,0
"Uqcrh",0,1.10026669304497,0.868,0.283,0
"Prxl2b",0,1.32738548322079,0.95,0.461,0
"Rpl11",0,0.953627627210542,0.79,0.145,0
"Rps8",0,1.27444045165287,0.951,0.414,0
"Mrpl20",0,0.62199115000654,0.653,0.116,0
"Rnf220",0,0.979392605251749,0.916,0.403,0
"Ybx1",0,1.06599438690935,0.91,0.347,0
"Micos10",0,0.936337879616557,0.818,0.203,0
"Capzb",0,0.973137698756724,0.839,0.182,0
"Jak1",0,1.10860707532119,0.987,0.712,0
"Sdhb",0,0.773791679967676,0.754,0.146,0
"Ndufs5",0,0.74492824378994,0.688,0.12,0
"Psmb2",0,1.39617665209254,0.844,0.202,0
"Tfap2e",0,0.876407429008385,0.768,0.12,0
"Txn1",0,1.2724250536081,0.902,0.326,0
"Rps20",0,1.1747706331143,0.925,0.331,0
"1110017D15Rik",0,0.900170590150095,0.692,0.092,0
"Dctn3",0,1.03738363167065,0.84,0.231,0
"Vcp",0,1.19649628483788,0.923,0.271,0
"Sec61b",0,1.7050690011636,0.905,0.21,0
"Gm15772",0,1.77720054760693,0.884,0.216,0
"Ctbp1",0,0.63424346795814,0.734,0.161,0
"Pdap1",0,1.44775656267986,0.948,0.302,0
"Atp5j2",0,1.53558632153884,0.946,0.328,0
"Atp5k",0,1.51011612138175,0.931,0.263,0
"Pomp",0,0.912986925908129,0.792,0.19,0
"Ubl3",0,0.908124856460386,0.838,0.248,0
"Grpel1",0,0.690804893461058,0.64,0.104,0
"Mrfap1",0,1.0172222984329,0.848,0.245,0
"Ubc",0,1.25003623108304,0.915,0.318,0
"Tomm7",0,1.128325722319,0.866,0.198,0
"Kctd7",0,0.645863236823227,0.677,0.132,0
"2210016L21Rik",0,0.90088951204522,0.887,0.277,0
"Dynll1",0,1.3051299017312,0.934,0.371,0
"Cox6a1",0,1.24666070355781,0.939,0.43,0
"Rplp0",0,1.3606288190519,0.881,0.249,0
"Cnpy1",0,1.59474084526588,0.948,0.276,0
"Uso1",0,0.816044444308514,0.801,0.193,0
"Pebp1",0,1.62657918724236,0.988,0.686,0
"Stbd1",0,1.66082030778948,0.987,0.637,0
"Tesc",0,1.18905225771119,0.978,0.601,0
"Ost4",0,0.929140358187692,0.717,0.102,0
"Rpl6",0,1.14804728316579,0.955,0.41,0
"Uchl1",0,1.54688535150515,0.986,0.581,0
"Mrpl33",0,0.809166485915576,0.831,0.249,0
"Mdh2",0,0.811331029696343,0.721,0.15,0
"Polr2j",0,0.625205106975454,0.672,0.122,0
"Ppp1r35",0,0.517224785143795,0.539,0.057,0
"Cops6",0,0.661390298024786,0.675,0.128,0
"Actb",0,1.47657438977882,0.99,0.687,0
"Chchd2",0,1.47879698069953,0.966,0.486,0
"Plac8",0,1.20197174237567,0.748,0.111,0
"Cct6a",0,0.716087393908503,0.747,0.179,0
"Fis1",0,1.09071047815028,0.875,0.238,0
"Znhit1",0,0.941667591047129,0.826,0.176,0
"Cnbp",0,0.768227553844894,0.777,0.206,0
"H1f10",0,0.978124560408148,0.607,0.053,0
"Ldhb",0,1.45547315624965,0.971,0.557,0
"Rpl34-ps1",0,1.05855047298708,0.725,0.094,0
"Chchd6",0,1.1026843959839,0.858,0.213,0
"Ptms",0,1.58529349207381,0.98,0.502,0
"Mlf2",0,0.811631733396744,0.78,0.17,0
"Tmsb10",0,1.80009360263014,0.934,0.424,0
"Suclg1",0,0.828768526032572,0.755,0.171,0
"Gapdh",0,1.15460597533006,0.929,0.39,0
"Mrpl51",0,1.00353230414631,0.867,0.288,0
"Cycs",0,0.72552729657693,0.701,0.13,0
"Fam3c",0,0.954158588834042,0.905,0.369,0
"Ndufa5",0,1.32333036810114,0.936,0.314,0
"Snca",0,1.03257262504481,0.827,0.223,0
"Cct7",0,0.90345990388208,0.82,0.176,0
"H2aj",0,1.19629570998182,0.85,0.172,0
"Snrpg",0,0.625013111395057,0.648,0.105,0
"Atp6v1f",0,1.10465224522927,0.847,0.225,0
"Sec13",0,0.791379296265474,0.701,0.1,0
"Rpl32",0,1.53086992909554,0.975,0.512,0
"Mrps33",0,1.24601626343156,0.869,0.255,0
"Wnk1",0,-1.49707600051683,0.913,0.911,0
"Atp6v1e1",0,1.12158973922387,0.88,0.242,0
"Sem1",0,1.74955417804796,0.972,0.444,0
"Pcbp1",0,0.872861578242948,0.795,0.16,0
"B9d2",0,0.597762323856998,0.557,0.056,0
"Etfb",0,0.955515906209312,0.743,0.107,0
"Eif3c",0,0.881042918369144,0.93,0.387,0
"Selenow",0,1.50440476357392,0.935,0.349,0
"Bola2",0,0.871129335949384,0.762,0.124,0
"Nop53",0,0.627493159884216,0.708,0.133,0
"Selenos",0,0.934876399443943,0.957,0.474,0
"Tmem160",0,1.01154491399596,0.845,0.201,0
"Taf10",0,0.692527887403693,0.631,0.085,0
"Ap2s1",0,1.33826505437558,0.856,0.152,0
"Mrpl17",0,0.704251210801076,0.7,0.141,0
"Gng8",0,2.10651162811107,0.994,0.694,0
"Calm3",0,1.16464274066124,0.972,0.522,0
"Atf5",0,1.47601187821242,0.995,0.825,0
"Rps16",0,0.737231382489634,0.717,0.133,0
"Rpl27a",0,1.24197026839582,0.905,0.272,0
"Snrpd2",0,1.04124335626918,0.818,0.137,0
"Ndufa3",0,0.748722169324919,0.809,0.213,0
"Fbxo17",0,0.568207575190084,0.682,0.124,0
"Mfge8",0,0.998539498178489,0.868,0.302,0
"Rps9",0,1.45208021421605,0.956,0.39,0
"Trappc6a",0,0.744132748385677,0.727,0.138,0
"Eif3k",0,0.915330535355139,0.787,0.178,0
"Galnt18",0,0.662542537848704,0.753,0.159,0
"Rps11",0,1.40822258051463,0.954,0.425,0
"Tmem238",0,0.62144992385875,0.565,0.062,0
"Rpl28",0,1.27478996779139,0.895,0.244,0
"Omp",0,1.64208332264378,0.967,0.507,0
"Rps19",0,1.59159541625131,0.954,0.344,0
"Rps17",0,1.23861929325109,0.839,0.168,0
"Tbcb",0,1.3377469072175,0.899,0.272,0
"Polr2i",0,0.790023767472801,0.705,0.102,0
"Rps3",0,1.28284193071859,0.929,0.344,0
"Rpl18",0,1.1722057931074,0.892,0.272,0
"Rps15a",0,1.35851469854877,0.898,0.289,0
"Cox6b1",0,1.5493126832166,0.928,0.279,0
"Rps5",0,1.49105688046831,0.97,0.489,0
"Pafah1b3",0,0.896092323920084,0.781,0.201,0
"Gm44510",0,0.748764491868306,0.647,0.078,0
"Pdcd5",0,0.755227881855435,0.761,0.161,0
"Psmd13",0,0.646051369262992,0.694,0.131,0
"Rnh1",0,0.882608979774586,0.76,0.149,0
"Hras",0,1.0692894724804,0.85,0.214,0
"Cdkn1c",0,0.932061918728275,0.638,0.103,0
"Rplp2",0,1.56705616550681,0.971,0.416,0
"Chmp2a",0,1.20704579788964,0.898,0.249,0
"Ube2m",0,0.713889745865047,0.79,0.208,0
"Ndufb7",0,1.7866628301292,0.964,0.369,0
"Tecr",0,0.855042537995898,0.986,0.703,0
"Gipc1",0,1.22317781324126,0.911,0.356,0
"Calb2",0,2.31462503522346,0.999,0.854,0
"D8Ertd738e",0,0.729629970546445,0.725,0.133,0
"Agpat5",0,1.16250784233393,0.908,0.331,0
"Mfap3l",0,0.754393754692505,0.616,0.06,0
"Rnaseh2a",0,0.781681253563008,0.605,0.06,0
"Prdx2",0,1.55663176872101,0.902,0.281,0
"Trir",0,0.803258847762637,0.8,0.199,0
"Hsbp1",0,0.925598642332869,0.796,0.195,0
"Cox4i1",0,1.18664078644547,0.969,0.562,0
"Map1lc3b",0,1.3936250681159,0.93,0.389,0
"Trappc2l",0,0.668527115243348,0.604,0.076,0
"Rpl13",0,0.779099549436228,0.786,0.17,0
"Pet100",0,0.951123020253538,0.863,0.215,0
"Gnao1",0,1.63593668739317,0.944,0.242,0
"Mt3",0,1.62907651145438,0.831,0.051,0
"Tubb3",0,2.06169521733952,0.968,0.344,0
"Ctxn1",0,0.699308128574948,0.636,0.11,0
"Dusp26",0,0.931817971783463,0.834,0.214,0
"Tppp3",0,1.43825065931723,0.549,0.063,0
"Atp6v0d1",0,0.689082137946376,0.724,0.162,0
"Rex1bd",0,1.34019674328627,0.901,0.218,0
"Uba52",0,1.19966937157461,0.898,0.254,0
"Fkbp8",0,0.883624661027681,0.834,0.226,0
"Lsm4",0,0.731142447103293,0.703,0.118,0
"Ccdc124",0,0.662781105858226,0.696,0.116,0
"Rpl18a",0,1.02412786920779,0.889,0.294,0
"Use1",0,0.900542480989578,0.766,0.122,0
"Pgls",0,1.25906561285932,0.917,0.276,0
"Rab3a",0,0.99989063081751,0.881,0.327,0
"Jund",0,1.23300340853632,0.959,0.491,0
"Gm5617",0,1.09041794933921,0.719,0.068,0
"Timm8b",0,1.10916362445777,0.806,0.157,0
"Eef1a1",0,1.41226562858791,0.985,0.623,0
"Cox7a2",0,1.35402760489064,0.912,0.315,0
"Manf",0,1.63868080610648,0.961,0.512,0
"Spa17",0,0.714750801233716,0.689,0.103,0
"Gnai2",0,-2.63590259623415,0.174,0.648,0
"Cfap300",0,1.1598711314683,0.902,0.296,0
"Ubl5",0,1.20562664594748,0.872,0.26,0
"Rps25",0,1.35497899274644,0.913,0.295,0
"Ndufaf3",0,1.13893013900037,0.755,0.108,0
"Tma7",0,0.884464327591418,0.836,0.231,0
"Atp5l",0,0.899087507692393,0.82,0.24,0
"Anapc13",0,1.10293263477807,0.812,0.134,0
"Rplp1",0,1.6075918582924,0.977,0.525,0
"Smarca4",0,0.8047132443883,0.846,0.222,0
"Rpl4",0,1.30182406250794,0.915,0.274,0
"Rab11a",0,0.689641167354061,0.746,0.17,0
"Rps27l",0,1.16294447758775,0.803,0.146,0
"Rpsa",0,1.1714442742136,0.924,0.341,0
"Rpl14",0,1.62300837474754,0.961,0.4,0
"Higd1a",0,0.878949454139938,0.771,0.196,0
"Lysmd2",0,0.695591805072504,0.645,0.116,0
"Cetn2",0,0.692126532699375,0.671,0.109,0
"Cox7b",0,1.57060897733549,0.923,0.29,0
"Rpl39",0,1.22807870496427,0.957,0.496,0
"Ndufa1",0,0.908857358285332,0.891,0.32,0
"Sh3bgrl",0,1.24709063832815,0.96,0.453,0
"Ubqln2",0,0.764277617305875,0.733,0.137,0
"Rpl36a",0,0.723117824810343,0.662,0.113,0
"Bex2",0,1.10606578527217,0.82,0.185,0
"Tceal9",0,0.724358355244889,0.711,0.118,0
"Maged1",0,0.765724861703478,0.714,0.125,0
"Tmsb4x",0,2.32598113153193,0.997,0.803,0
"Dynlt3",0,0.959998816118127,0.82,0.258,0
"Eif3f",6.03841362519523e-308,0.864788665730977,0.785,0.228,3.15972069765591e-303
"Psmc5",2.17336986465326e-307,0.823070880400034,0.845,0.276,1.13725924907711e-302
"Taldo1",9.28580953758393e-307,0.706340115102709,0.684,0.142,4.85898555673154e-302
"Borcs7",9.41556348253139e-307,0.641062635462722,0.661,0.127,4.9268819035042e-302
"Wbp1",9.5868492345922e-307,0.657062467159056,0.733,0.166,5.01651059898506e-302
"Dio3",2.21031650520355e-306,0.552452802126869,0.477,0.028,1.15659231767786e-301
"Auts2",6.76895697291196e-306,-1.19676444430577,0.943,0.913,3.54199211521564e-301
"Mef2b",2.71957547615152e-305,0.873902248037452,0.801,0.238,1.42307225940581e-300
"P2ry14",2.78875066696914e-305,-1.76350031731656,0.718,0.769,1.45926956150494e-300
"Vim",7.14251791711531e-305,0.920270715956184,0.799,0.24,3.73746535048893e-300
"Klc3",8.47077056707464e-305,0.631315191856883,0.745,0.173,4.43250011463315e-300
"Tle5",1.05175305476072e-304,0.651135288080304,0.681,0.141,5.50350820964642e-300
"Fmc1",1.90933222692646e-304,0.558559442746775,0.585,0.085,9.99096274383807e-300
"Eef1b2",3.84636738189934e-304,0.809600705155591,0.754,0.201,2.01268865992647e-299
"Vamp2",3.99848643335304e-304,0.883579256385028,0.893,0.353,2.09228799598065e-299
