"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pkm",7.22538916950191e-17,-1.20491417462631,0.967,1,3.78082939072526e-12
"Btg2",8.67944345878842e-17,1.50976048244026,0.822,0.119,4.54169237868022e-12
"Phactr1",1.24187518945071e-16,-1.37409870661583,0.756,0.966,6.49836030383871e-12
"Rybp",1.29165338912147e-16,1.50168041214666,0.789,0.085,6.75883468925592e-12
"Ikzf2",1.46637889208497e-16,-0.937137791460426,0.033,0.661,7.67312082861304e-12
"Trnp1",1.63947073493232e-16,1.17373120434875,0.967,0.678,8.57885851468037e-12
"Stil",2.65188237430694e-16,1.40364225741018,0.9,0.339,1.38765049000359e-11
"Pebp1",2.73990621681135e-16,1.30920745793032,0.989,0.932,1.43371072607088e-11
"Cadps2",2.77931918875506e-16,-1.43517855309426,0.144,0.763,1.45433435189986e-11
"Vav3",3.96044273276943e-16,1.47364504731529,0.767,0.068,2.07238086877626e-11
"Gnas",4.02116833380704e-16,1.62328080205006,0.933,0.39,2.10415675403121e-11
"Cplx2",4.60018086361948e-16,-1.44336704806468,0.467,0.966,2.40713664050617e-11
"Cd47",7.27809291799993e-16,1.52377880199662,0.956,0.729,3.80840768120182e-11
"Dlx6",7.30017275380334e-16,-1.46949921795134,0.878,1,3.81996139688267e-11
"Pbx1",7.92884871566681e-16,1.50334192059545,0.967,0.661,4.14892866744697e-11
"Cpsf6",8.28873325474168e-16,-1.18035010093484,0.878,1,4.33724545020868e-11
"Atp8b4",8.59923609686092e-16,1.34347225747206,0.911,0.492,4.49972227240442e-11
"Cmtm4",9.44336695879755e-16,-1.24739969926259,0.556,0.966,4.94143062852999e-11
"Six1",1.02083507548176e-15,1.20714973330357,0.7,0,5.34172369947342e-11
"Ckmt1",1.13359772515561e-15,-1.14817982610415,0.967,0.983,5.93177681642176e-11
"Macroh2a1",1.4593417619648e-15,0.978979329806005,0.989,0.983,7.63629763783322e-11
"Cnpy1",1.64975678217167e-15,1.22993139616634,0.922,0.407,8.63268231406969e-11
"H2af-ps2",2.21666466761385e-15,-1.55048262110587,0.267,0.814,1.1599141206223e-10
"Nrp1",2.4391209989225e-15,-0.836059311002901,0.011,0.593,1.27631884510617e-10
"Ldhb",2.52465727489288e-15,-1.33565597731685,1,1,1.3210774122332e-10
"Nsmf",3.29822451862758e-15,-1.25112179268952,0.5,0.932,1.72586194386225e-10
"Ccser2",3.38645291045264e-15,1.45108824760545,0.878,0.407,1.77202921445256e-10
"Phlda1",3.57896694582077e-15,-1.45011167173881,0.256,0.847,1.87276603373963e-10
"Bcl11a",4.90391758399818e-15,-0.857346567124898,0.033,0.627,2.56607295417873e-10
"Igf2bp2",6.20341433150019e-15,-0.815116093006486,0.089,0.695,3.2460606172441e-10
"Srcin1",6.96056531963801e-15,-0.95677749043509,0.144,0.78,3.64225501480698e-10
"Rhoq",8.65670754403373e-15,-1.24596874445781,0.489,0.932,4.52979535656653e-10
"Bcl2l1",9.52010983676357e-15,1.05523255782133,1,0.966,4.98158787428327e-10
"Clic6",1.05270561594708e-14,1.44284753729714,0.8,0.169,5.50849267656629e-10
"Gucy2c",1.07041062418212e-14,-0.985477490795526,0.022,0.576,5.6011376731578e-10
"Ucp2",1.21470881698643e-14,1.63494625266029,0.933,0.847,6.3562068266449e-10
"Scai",1.2393040823342e-14,-1.32611497180974,0.456,0.915,6.48490647163018e-10
"Sertad2",1.82430443363158e-14,-1.50897939689921,0.433,0.915,9.54603780986399e-10
"Anp32a",1.89284110045306e-14,1.28064650916709,0.933,0.763,9.90466962634071e-10
"H2bc4",1.91203814755283e-14,-1.34379532878902,0.311,0.864,1.00051220146997e-09
"Mss51",2.26729662426306e-14,1.29810737584955,0.833,0.153,1.18640830457813e-09
"Limch1",2.43054932098269e-14,-1.16918524493879,0.078,0.644,1.27183354319061e-09
"Rev3l",2.53127929861143e-14,-1.60034242515931,0.689,0.932,1.3245425185844e-09
"Krt18",2.53894111569984e-14,1.44179523837181,0.822,0.203,1.32855171761226e-09
"Ywhag",2.8642363868425e-14,1.37870206596932,0.911,0.712,1.49876897414307e-09
"Ifi27",3.2380395026562e-14,2.01472461298208,0.744,0.153,1.69436893055491e-09
"Ebf2",3.38999084881038e-14,-0.779700562035263,0.978,1,1.77388051145701e-09
"Abracl",4.29153425721132e-14,1.16892893714907,0.711,0.068,2.24563113077097e-09
"Sox11",4.70759553229433e-14,0.950663629882992,1,1,2.46334351418366e-09
"Akap6",4.88281157440607e-14,1.24976058611453,0.822,0.237,2.55502881253946e-09
"Ralgapa2",5.10440982320371e-14,-1.20549094980674,0.2,0.78,2.6709845281878e-09
"Tex15",5.96337908909604e-14,-1.80932597311156,0.778,0.932,3.12045737595128e-09
"Gm16196",8.81357126332899e-14,-0.979079736854581,0.189,0.763,4.61187743496216e-09
"Olig1",9.73726446304104e-14,-0.935788823326439,0.011,0.525,5.09521837557548e-09
"Stk33",1.00598022107398e-13,1.29752610064407,0.644,0.017,5.26399270281381e-09
"Rplp2",1.04582638371239e-13,0.866483379316981,1,1,5.47249571805182e-09
"Cspg5",1.22066109778048e-13,1.26316209332864,0.778,0.153,6.38735332635592e-09
"Slc12a2",1.43381518704925e-13,-1.24379329774543,0.422,0.864,7.50272472927261e-09
"Anapc13",1.5572299261282e-13,-1.020211157151,0.278,0.831,8.14851703445101e-09
"Rps27l",1.59874501075195e-13,1.14707465737508,0.956,0.864,8.36575301776175e-09
"5730403I07Rik",1.66812998021709e-13,-0.878339315558444,0.144,0.746,8.72882374748195e-09
"Tubb3",2.89635387144905e-13,0.692257110924783,1,1,1.51557509031314e-08
"Galt",3.15233377178061e-13,-0.657096438247075,0.022,0.525,1.64952169275964e-08
"Dzip1l",3.27972626654702e-13,-0.821559110403592,0.022,0.525,1.71618236349606e-08
"Olig2",3.54986527662305e-13,-0.914843179712506,0.022,0.525,1.85753800329854e-08
"2610037D02Rik",4.24741845423987e-13,-0.933456928213027,0.222,0.797,2.22254665455009e-08
"Ankrd24",4.66396720834655e-13,1.38543652251762,0.833,0.356,2.4405141211115e-08
"Hmgn3",4.94324803928706e-13,-1.03903872649936,0.833,0.966,2.58665340151774e-08
"Nhlh2",4.96349641339283e-13,1.24156471996236,0.933,0.559,2.59724876823607e-08
"Csnk1g3",5.08478388273982e-13,1.17046624968404,0.911,0.61,2.66071486232126e-08
"Hdac11",5.14604949189795e-13,-1.00545631214657,0.089,0.644,2.69277331762544e-08
"3110039M20Rik",6.32722772549012e-13,1.12633224403971,0.622,0.017,3.31084845191722e-08
"Ebf4",7.32108571324246e-13,-0.690664051995787,0,0.475,3.83090452116838e-08
"Myo1b",7.85335217317939e-13,1.09259432514695,0.878,0.356,4.10942359165958e-08
"Ugp2",8.02324209252527e-13,-1.30256034359742,0.133,0.661,4.1983218897557e-08
"Ccl27a",8.29243065736795e-13,-1.03632548112177,0.444,0.864,4.33918019008093e-08
"Ankrd9",8.60483958937214e-13,-0.703825365411406,0.033,0.542,4.50265441193076e-08
"Kdm6a",9.82741836838766e-13,-1.03564435063673,0.244,0.797,5.14239320962621e-08
"Sema3a",1.00204542831798e-12,1.32705883742624,0.789,0.186,5.2434031127595e-08
"Nhlh1",1.03508173465301e-12,1.23792316035681,0.911,0.712,5.41627219291879e-08
"Nlk",1.11295447432604e-12,-1.14100301683928,0.611,0.949,5.82375687780584e-08
"B3galt1",1.17105118564166e-12,1.24746058255825,0.656,0.068,6.12775953910709e-08
"Rasl11a",1.18491743006356e-12,-0.979313739248868,0.089,0.627,6.20031743629357e-08
"Meg3",1.21721384701283e-12,2.07955533728114,0.667,0.068,6.36931489726403e-08
"Syn2",1.24662356988173e-12,1.0967614637769,0.656,0.068,6.52320715412015e-08
"Ppp1ca",1.32310778403916e-12,-0.897380812263034,0.867,0.983,6.92342610154174e-08
"Bcl7a",1.50519530760154e-12,-1.02484100443456,0.978,1,7.87623548608656e-08
"Iqsec1",1.52855049504092e-12,1.99859999271006,0.822,0.271,7.99844617540063e-08
"Galnt12",1.5560279142488e-12,0.926814738502829,0.611,0.017,8.14222726688972e-08
"Plk4",1.64543116647694e-12,1.37314951106377,0.822,0.356,8.61004766482388e-08
"Id2",1.86983826141282e-12,1.15565975828258,0.822,0.254,9.78430267049488e-08
"Gm48703",2.2360527319632e-12,-0.764433697308455,0,0.458,1.17005931305438e-07
"H4c9",2.43665384551722e-12,-0.93120820719305,0.044,0.542,1.27502785774379e-07
"Khdrbs3",2.6389121629875e-12,-1.26824819225941,0.433,0.864,1.38086356752647e-07
"Gyg",2.89973210172437e-12,1.17792724045506,0.833,0.39,1.51734281686931e-07
"Brd1",3.9708649244021e-12,-1.09995422015713,0.956,1,2.07783448899189e-07
"Cdyl",3.98341801992754e-12,-0.99043142725908,0.289,0.78,2.08440314728748e-07
"Arf5",4.28209736818307e-12,1.00076393876354,0.956,0.898,2.24069308984916e-07
"Snn",4.44264341390395e-12,1.16603490401355,0.856,0.441,2.32470201919352e-07
"Irf2bpl",5.01134201988312e-12,-1.03087968005473,0.567,0.949,2.62228493874424e-07
"Golm1",5.67411548234786e-12,0.985364003517771,0.722,0.119,2.96909440844817e-07
"Zmiz1",6.14820171926794e-12,0.88950067404053,0.978,0.949,3.21716951364134e-07
"Cebpg",6.38656478298538e-12,-0.871938405326377,0.922,0.983,3.34189775399276e-07
"Calr4",6.76026785215793e-12,1.19823175236304,0.678,0.102,3.53744535899868e-07
"Malat1",6.86094211200089e-12,-0.650670093114513,1,1,3.59012517894671e-07
"Pidd1",6.97122757619655e-12,1.28519907631024,0.656,0.085,3.64783425379637e-07
"Ttll7",7.85779023653214e-12,-1.08423021712931,0.433,0.847,4.11174589707018e-07
"Pcp4l1",8.14821650660422e-12,-1.33590546882297,0.511,0.881,4.26371725141079e-07
"Mat2b",8.25220682472478e-12,-1.18588448146657,0.689,0.966,4.31813226517374e-07
"Frmd4b",8.34707894350552e-12,-0.90407668298686,0.1,0.627,4.36777599876814e-07
"Atp2b2",8.64510609412159e-12,1.10245487545408,0.578,0.017,4.52372466587101e-07
"F2rl1",9.09211041975998e-12,-0.742189808578154,0.011,0.458,4.7576286193478e-07
"Nrp2",9.64768790367791e-12,-1.56105113090823,0.622,0.966,5.04834564935754e-07
"B830017H08Rik",9.84176680780084e-12,-0.612833214442565,0.011,0.458,5.14990131751794e-07
"Eif3f",1.00137581211734e-11,-1.03390258484919,0.956,0.983,5.23989921206639e-07
"Thsd7b",1.01757983950139e-11,1.17051079494601,0.889,0.593,5.32469002615893e-07
"Ptpn13",1.15646693930894e-11,-0.739891369634735,0.089,0.61,6.0514445533219e-07
"H2bc21",1.16883847781401e-11,-0.745224145985051,0.222,0.763,6.11618110285735e-07
"Calm2",1.31142180899701e-11,-0.847872873359912,0.978,1,6.86227689993864e-07
"Gm17167",1.34603295260831e-11,-0.733140018157184,0.022,0.475,7.04338663111353e-07
"Dlx6os1",1.35495441749978e-11,-1.45366281697669,0.733,0.932,7.0900699804511e-07
"Twf1",1.38364184794374e-11,1.00348856417645,1,0.966,7.2401826977352e-07
"Ccdc184",1.38787472704656e-11,-1.1395453864267,0.333,0.814,7.26233208421652e-07
"App",1.44860493705766e-11,-0.906899380752772,0.822,0.983,7.58011505414162e-07
"Nrg1",1.53240321654213e-11,1.22979999526471,0.833,0.39,8.01860631119999e-07
"Cemip2",1.62692471738403e-11,1.10505005469495,0.778,0.356,8.51320896865541e-07
"Adgrl3",1.65385282523772e-11,-1.04288109726274,0.667,0.932,8.65411567862142e-07
"Gm5617",1.66250046576974e-11,-0.873713124778626,0.244,0.763,8.69936618723332e-07
"Tpd52",1.80736219382376e-11,0.719665508507739,1,0.966,9.45738415162161e-07
"Cuedc1",1.85609844629227e-11,0.809055944647641,0.633,0.068,9.71240633991354e-07
"Pdzrn3",1.884516581145e-11,0.794618089878145,0.544,0,9.86110991415746e-07
"Tgfbr1",1.92849383326135e-11,-1.05197828715241,0.7,0.949,1.00912296813067e-06
"Ube2h",1.92857495563536e-11,-1.02163116883149,0.678,0.983,1.00916541703531e-06
"Faim",1.98643692239166e-11,-0.93463307454189,0.5,0.915,1.03944284837989e-06
"Grin2a",1.99646520143077e-11,-0.803444644043553,0.011,0.458,1.04469034595268e-06
"H2ac6",2.00080297780247e-11,-0.604762019474687,0,0.424,1.0469601741947e-06
"Zbtb16",2.00080297780247e-11,-0.563399557288807,0,0.424,1.0469601741947e-06
"Atox1",2.0950981603756e-11,-1.00160886056669,0.867,1,1.09630201437974e-06
"Tecpr2",2.2017352247932e-11,-0.795559014024619,0.222,0.729,1.15210199107754e-06
"Ppa1",2.22985410858816e-11,-1.07848205732568,0.767,0.949,1.16681575940093e-06
"Sesn3",2.39172671109294e-11,-1.01577937348164,0.133,0.627,1.2515188361136e-06
"H2bu2",2.51378256304382e-11,-1.22993363575632,0.789,0.983,1.31538700176394e-06
"Gm10503",2.86063969462775e-11,1.32256237974804,0.767,0.254,1.49688693300786e-06
"Bin1",3.00330373508992e-11,1.12743664128829,0.778,0.322,1.5715387454605e-06
"Ttll6",3.35190193199192e-11,-0.790530123130181,0.089,0.593,1.75394972395341e-06
"Ly6e",3.5898862786959e-11,1.17114570836621,0.689,0.153,1.87847979305321e-06
"Bpgm",3.78201818001142e-11,1.18586925651454,0.889,0.712,1.97901665305458e-06
"Cyb5r1",4.78778574903944e-11,-0.848731685464893,0.044,0.492,2.50530464889987e-06
"Akap12",5.22104778126646e-11,1.39008502196992,0.833,0.339,2.7320176725033e-06
"Wdr66",5.5768061773522e-11,-0.964009051216458,0.6,0.949,2.91817536842308e-06
"Alk",5.86390761253996e-11,-0.696225903524432,0,0.407,3.06840693641378e-06
"Selenom",5.9050445723571e-11,0.792311507399579,1,1,3.0899326733773e-06
"Txn1",5.92706562137154e-11,-1.16863969197922,0.844,0.983,3.10145562769509e-06
"Ebf1",6.2197573320648e-11,-0.551448881589011,1,1,3.25461241914955e-06
"Dpy19l1",6.33125871083737e-11,-0.845583224922858,0.144,0.627,3.31295774561987e-06
"Rcc2",6.88514450219853e-11,1.14518589991118,0.889,0.644,3.60278956366542e-06
"Klhl5",7.0731095898367e-11,-0.696789560036003,0.056,0.508,3.70114605507385e-06
"Gnao1",7.42075237846139e-11,0.851000519910788,0.967,0.898,3.88305709707749e-06
"Prag1",7.52388132667585e-11,-0.610332123009636,0.067,0.542,3.93702138180967e-06
"Zfp503",8.06726390555721e-11,-0.709890403593721,0.011,0.424,4.22135718386092e-06
"Gap43",9.12931501724241e-11,-1.26678607903177,0.556,0.915,4.77709666907244e-06
"Sh2b2",9.8474151528056e-11,-0.810354844781251,0.278,0.763,5.15285692700858e-06
"Gm13589",1.03899604598797e-10,-1.15110819750105,0.167,0.627,5.43675460984127e-06
"Psmb2",1.13254355195427e-10,0.905613888426521,0.967,0.881,5.92626064431109e-06
"Cacna1e",1.20580741611578e-10,-1.17923464274173,0.022,0.441,6.30962846630906e-06
"Reep5",1.21500504600426e-10,0.96713138199324,0.656,0.136,6.35775690422651e-06
"Map2",1.26560998781075e-10,1.08825361749581,0.789,0.407,6.62255738321733e-06
"Osbpl3",1.41307740758009e-10,-0.485624316319527,0.033,0.458,7.39421015064435e-06
"Csrp1",1.47386466698961e-10,1.10837500178751,0.611,0.085,7.71229164295654e-06
"Btg1",1.6390762919713e-10,-1.00344941014764,0.522,0.915,8.57679451299823e-06
"Cibar2",1.66530160849281e-10,-0.817954561910623,0.233,0.729,8.71402372676033e-06
"Gramd1c",1.69631159966125e-10,-0.573100382099507,0,0.39,8.87628970754743e-06
"Adipoq",1.69631159966125e-10,-0.520620321181814,0,0.39,8.87628970754743e-06
"Galnt14",1.69631159966125e-10,-0.581287574661621,0,0.39,8.87628970754743e-06
"Helt",1.69631159966125e-10,-0.808526703682127,0,0.39,8.87628970754743e-06
"Robo3",1.69631159966125e-10,-0.637904329063168,0,0.39,8.87628970754743e-06
"Gm43011",1.79491080499099e-10,-0.86410299711607,0.1,0.542,9.39222976927633e-06
"Platr14",1.81273508658761e-10,-0.537046037699115,0.078,0.559,9.48549888758699e-06
"Arfgef3",1.85114023697044e-10,1.07350443515109,0.844,0.407,9.68646151799521e-06
"Lrrc1",1.94558557920114e-10,-0.841797219199362,0.278,0.729,1.01806656602858e-05
"Nfat5",1.97383224214037e-10,-1.05351324905335,0.433,0.847,1.03284719734479e-05
"Zfp386",2.18625304814689e-10,0.799965272605059,0.933,0.644,1.14400063250383e-05
"C130089K02Rik",2.18699798585264e-10,1.13846317390814,0.7,0.169,1.14439043605711e-05
"Sncaip",2.76901201987666e-10,0.918389420546855,0.567,0.051,1.44894091964086e-05
"Adipor1",2.8366107277255e-10,-1.01602717189737,0.233,0.678,1.48431329549692e-05
"Eef2",3.17569157376459e-10,-0.573326176061279,1,1,1.6617441298038e-05
"Pim3",3.21935511547653e-10,-1.18765667597278,0.811,0.949,1.68459195127541e-05
"Racgap1",3.28451106098964e-10,1.13448916343714,0.744,0.288,1.71868610288405e-05
"Samd5",3.53279931068943e-10,-0.599133407531728,0.022,0.424,1.84860789530446e-05
"Dusp4",3.94156148180543e-10,0.976637330223141,0.689,0.169,2.06250087658433e-05
"Ret",3.95652894248404e-10,-0.631518130588237,0.011,0.407,2.07033289973362e-05
"Golim4",3.97618401983144e-10,0.969738346790368,0.722,0.271,2.0806178120572e-05
"Gdf11",3.97743794174447e-10,-1.04045552145526,0.222,0.678,2.08127395177663e-05
"Mfng",4.24282140844874e-10,1.10160655329677,0.533,0.034,2.22014115839897e-05
"A930004D18Rik",4.24468864866113e-10,-0.712430138422996,0.1,0.542,2.22111822918491e-05
"Dnmt3a",4.66002816789451e-10,-0.740661930075095,0.578,0.966,2.43845293941416e-05
"Dennd5a",4.73394585978903e-10,-0.889077344452436,0.5,0.881,2.4771318500518e-05
"Shox2",4.84331668011888e-10,-0.623843776435674,0,0.373,2.53436231920581e-05
"Rassf2",5.43486332103254e-10,-0.540087379693531,0.033,0.441,2.8439009299967e-05
"Gng12",5.43486332103254e-10,-0.670402383343266,0.033,0.441,2.8439009299967e-05
"Kif21a",5.67057163966894e-10,1.03168886915885,0.933,0.78,2.96724002188957e-05
"Lingo2",5.88773461872003e-10,-0.774728624305394,0.122,0.559,3.08087489393763e-05
"Clic1",6.06403405841443e-10,1.04761983109275,0.911,0.746,3.17312710174652e-05
"Akap17b",6.16413253342591e-10,-0.941543421973421,0.5,0.864,3.22550563076578e-05
"Nrgn",6.37300300932365e-10,-0.579555955646548,0.022,0.424,3.33480128468878e-05
"Clmn",6.73798332509797e-10,-1.08432285677894,0.811,0.966,3.52578453452401e-05
"Cep120",7.31727504047316e-10,0.908104539281327,0.856,0.559,3.82891051042839e-05
"Sult1d1",7.32091087859271e-10,-0.967051107981337,0.011,0.39,3.83081303544121e-05
"Cdv3",7.70542512308023e-10,0.903438512312802,0.978,0.881,4.03201780415419e-05
"Suz12",7.94728922075705e-10,-1.18154902187074,0.789,0.932,4.15857803054554e-05
"Snca",8.69699857243989e-10,-1.149187595641,0.622,0.915,4.55087844300062e-05
"Ctnnb1",8.73803637745525e-10,1.14220100479455,0.667,0.203,4.57235229523101e-05
"Pcdh8",9.04586659822788e-10,0.802829559085086,0.511,0.034,4.7334306148547e-05
"Srgap1",9.05838547586718e-10,0.828016049431349,0.989,0.915,4.73998136795702e-05
"Rimklb",9.15188024739032e-10,-0.942699630233857,0.211,0.678,4.78890437705193e-05
"Rab3a",9.15454395848387e-10,-0.863907889286736,0.644,0.915,4.79029821715586e-05
"Cldn23",9.83770421303383e-10,-0.562093763890737,0.022,0.407,5.14777548355421e-05
"Osbpl1a",1.02069237611723e-09,-0.967364871828956,0.222,0.678,5.34097699650863e-05
"Hnrnpab",1.17051929097885e-09,0.774253984744968,1,0.966,6.12497629390503e-05
"Gclc",1.19996884860441e-09,-0.873085561410887,0.333,0.78,6.27907699409228e-05
"Crmp1",1.20915516789756e-09,0.803729432263152,0.889,0.712,6.32714624705754e-05
"Ttc5",1.22813685108938e-09,-0.735054822753124,0.767,0.983,6.4264717006954e-05
"Pacsin3",1.25809581374936e-09,-0.679399283427992,0.056,0.475,6.58323796460629e-05
"4930581F22Rik",1.3653792659389e-09,-0.596079129664044,0,0.356,7.14462008487848e-05
"Xntrpc",1.44268686601878e-09,0.717207576378304,0.544,0.051,7.54914756381649e-05
"Sh3bgrl",1.47918839061318e-09,-0.732876364450954,0.889,0.983,7.7401490915616e-05
"Gm10631",1.5513822531903e-09,1.27243892173917,0.667,0.203,8.11791791626888e-05
"Tmsb4x",1.56377273685998e-09,0.510420442730791,1,1,8.18275360016723e-05
"Asap1",1.60915116881764e-09,0.811926896313459,0.611,0.102,8.42020532107209e-05
"Aig1",1.65412515574971e-09,-0.568751217539568,0.111,0.559,8.65554070249148e-05
"Plaat3",1.73952759296558e-09,1.02848385394061,0.656,0.169,9.102426035711e-05
"Rapgef6",1.774717185498e-09,1.00453531758254,0.733,0.339,9.2865626165554e-05
"Bhlhe41",1.79408412641842e-09,-0.79512343984767,0.256,0.729,9.38790400830969e-05
"Spry2",1.85763277444616e-09,1.03642242233221,0.811,0.288,9.72043501884442e-05
"Enah",2.07741475620782e-09,-0.804662899030579,0.744,0.966,0.000108704881948086
"Prr15",2.08281849821838e-09,-0.69003447984551,0.111,0.576,0.000108987643556273
"Map1lc3a",2.08961607183606e-09,-1.20026915342956,0.878,0.983,0.000109343340190966
"Ksr2",2.10689440056652e-09,-0.932690967006741,0.356,0.746,0.000110247463298445
"Arl14epl",2.23177456964329e-09,-0.894311788043976,0.844,0.949,0.000116782067905724
"Ldha",2.30141273955597e-09,1.18646480742594,0.678,0.237,0.000120426024422745
"Thra",2.34298275046779e-09,-0.785441766863629,0.233,0.678,0.000122601258383728
"Dtx4",2.37446666054408e-09,-0.452058553697002,0.011,0.373,0.00012424871694629
"Gal",2.46752936322049e-09,1.32708831930755,0.456,0,0.000129118408989239
"Nedd4",2.69351457670229e-09,0.773367011247017,0.978,0.864,0.000140943537255101
"Cecr2",2.7732019993943e-09,-0.79147858603424,0.489,0.847,0.000145113341022306
