"setA","setB","padj","pval","odds.ratio","jaccard.index","A.nCells","B.nCells","AB.intersect","A.total.counts","B.total.counts","B.avg_in.A","B.avg_in_all.B"
"Vmn2r73","Tfap2e",2.98607036439386e-06,2.23742317774068e-08,6.46238416645609,0.00904761904761905,46,2073,19,7610,14311,5.63157894736842,5.5291847563917
"Vmn2r36","Prdm15",3.0066680925174e-06,2.25421392665629e-08,7.0773923399237,0.0286259541984733,123,416,15,20425,5847,5.06666666666667,4.31009615384615
"Vmn2r125","Duxbl1",3.0501112922716e-06,2.28816170501363e-08,41.787218919875,0.048,42,89,6,1966,2500,3.83333333333333,3.33707865168539
"Vmn1r213","Meis2",3.06669241358044e-06,2.30198492569614e-08,26.0586575106503,0.0033373786407767,45,13183,44,15491,194963,14.1136363636364,14.5803686566032
"Vmn2r44","Zfp322a",3.07127072510426e-06,2.30680789665868e-08,4.30556146235216,0.0274599542334096,187,711,24,11469,10311,3.70833333333333,3.45428973277075
"Vmn2r4","Kmt2d",3.08876655663024e-06,2.32134308164037e-08,1.74035651837107,0.0255598831548199,407,8019,210,13501,51313,4.98571428571429,4.8343933158748
"Olfr344","Hdgf",3.09517521505241e-06,2.32755656135003e-08,3.54328258153693,0.00837227414330218,81,5098,43,9128,34305,5.02325581395349,4.55041192624559
"Vmn2r30","Rfx7",3.10674560209919e-06,2.33765975097468e-08,2.68446232913094,0.0241975308641975,243,1831,49,30393,17265,3.91836734693878,3.6794101583834
"Vmn2r1","Zbtb26",3.10880141699908e-06,2.34060988496843e-08,6.25523478596682,0.0131195335276968,1329,61,18,32462,3453,3.22222222222222,3.22950819672131
"Vmn2r32","Pura",3.12019160984334e-06,2.35059392122041e-08,5.02982991267872,0.00561797752808989,50,5857,33,2953,38339,5.48484848484848,4.53576916510159
"Vmn1r57","Tshz2",3.16540232926425e-06,2.3860821732348e-08,2.72965813157142,0.0190710726762499,358,17436,333,23544,200746,13.2462462462462,11.2812571690755
"Vmn2r1","Zfp229",3.17945306613271e-06,2.39954389492556e-08,3.78617318881783,0.0200831024930748,1329,144,29,32462,4913,3.44827586206897,3.22916666666667
"Vmn2r31","Zfp280d",3.17945306613271e-06,2.39907122110881e-08,3.85014406359891,0.0145067698259188,105,1993,30,6084,18245,3.83333333333333,3.66382338183643
"Vmn2r24","Trps1",3.1999585505003e-06,2.41646384239113e-08,9.31020390958452,0.0149082568807339,47,838,13,5543,8588,3.61538461538462,3.83532219570406
"Vmn2r44","Zbtb18",3.25063388750855e-06,2.45619882627799e-08,4.02216105831695,0.0262891809908999,187,828,26,11469,10467,3.88461538461538,3.57850241545894
"Vmn2r49","Purb",3.31687405975102e-06,2.50774746780908e-08,2.31318020684643,0.0154019534184823,190,5216,82,21241,35831,4.52439024390244,4.50786042944785
"Vmn2r7","Nr2c2",3.34472626802656e-06,2.53031507294827e-08,2.19485599633642,0.04062681369704,1160,633,70,32978,9959,3.51428571428571,3.41864139020537
"Vmn2r3","Zfp950",3.45042298874091e-06,2.61183302283903e-08,2.74638024561469,0.0373514431239389,678,544,44,21546,8937,3.56818181818182,3.39705882352941
"Vmn2r26","Nfat5",3.48294344969947e-06,2.63802184152841e-08,3.72532003841494,0.00891351481570706,78,4110,37,7137,29445,4.62162162162162,4.2683698296837
"Vmn2r39","Nhlh2",3.52978815149324e-06,2.6750958303349e-08,4.35852718030578,0.00660377358490566,59,5276,35,5544,41706,8.25714285714286,6.12206216830933
"Vmn2r2","Myt1",3.54984390462788e-06,2.69189766356789e-08,4.75135095746689,0.0197663971248877,1021,114,22,26099,3562,3.36363636363636,3.34210526315789
"Vmn2r31","Batf3",3.57109585747715e-06,2.71123715030719e-08,5.76130511602056,0.0217391304347826,105,741,18,6084,6876,3.72222222222222,4.12010796221323
"Vmn2r7","Zfp933",3.57109585747715e-06,2.71089602671211e-08,5.05249281775921,0.0170454545454545,1160,93,21,32978,3547,3.38095238095238,3.17204301075269
"Vmn2r1","Zbtb45",3.60477969471347e-06,2.7384376133873e-08,2.7908615387439,0.0280791320995533,1329,282,44,32462,7252,3.40909090909091,3.44326241134752
"Fpr-rs3","Mafg",3.66701932095842e-06,2.78737430780972e-08,3.60781363324462,0.0122478386167147,98,2712,34,3124,21587,4.44117647058824,3.89564896755162
"Vmn2r3","Pou2f2",3.7445748435379e-06,2.84801602000567e-08,2.3016327553233,0.0405759162303665,678,912,62,21546,9498,3.79032258064516,3.78947368421053
"Vmn2r44","Zbtb7b",3.81008410905471e-06,2.89956027148839e-08,3.77040180022848,0.0251346499102334,187,955,28,11469,11185,3.60714285714286,3.53298429319372
"Vmn2r130","Dlx3",3.81078497057832e-06,2.90181374596722e-08,7.63271352235691,0.00528680941052075,32,3771,20,3635,26221,4.9,4.28851763457969
"Vmn2r4","Zfp516",3.86311748694027e-06,2.94340732222726e-08,3.0384868142413,0.0348399246704331,407,692,37,13501,9734,3.51351351351351,3.48699421965318
"Vmn2r4","Ski",3.88409488130517e-06,2.96114372518526e-08,2.68026187364427,0.0343283582089552,407,979,46,13501,11982,3.58695652173913,3.46782431052094
"Vmn1r27","Spen",3.88954304957938e-06,2.96705293476201e-08,2.5182747502169,0.0192243950944647,205,2870,58,42936,23933,4.82758620689655,4.42682926829268
"Vmn2r42","Nfatc3",3.96856379142237e-06,3.02912350201099e-08,4.17400247120806,0.0216262975778547,142,1039,25,5811,12437,3.56,3.50240615976901
"Vmn1r45","Meis2",3.96942216302742e-06,3.0315703877525e-08,5.84544506547494,0.00523123578468537,76,13183,69,12849,194963,13.304347826087,14.5803686566032
"Vmn2r3","Litaf",3.97301739572982e-06,3.03610950915872e-08,5.67544293691208,0.0232258064516129,678,115,18,21546,3807,3.38888888888889,3.27826086956522
"Vmn2r1","Tcf3",4.11669724404152e-06,3.14776528879425e-08,2.66952981161957,0.0294670846394984,1329,313,47,32462,7420,3.40425531914894,3.26198083067093
"Vmn2r3","Satb1",4.16974415990228e-06,3.19020887545335e-08,3.20250830084094,0.0337636544190665,678,363,34,21546,6442,3.64705882352941,3.41873278236915
"Vmn1r59","Zfp976",4.19265549695656e-06,3.20963046746395e-08,1602.61117049389,0.0681818181818182,43,4,3,5867,661,4,3.75
"Vmn2r42","Ylpm1",4.22924685975656e-06,3.23955147555649e-08,3.82576855559413,0.0200286123032904,142,1284,28,5811,14105,3.96428571428571,3.60358255451713
"Vmn2r1","Mlxip",4.32716956084468e-06,3.31651225684932e-08,2.14507932021794,0.0395235517054683,1329,591,73,32462,9900,3.28767123287671,3.37901861252115
"Vmn2r50","Rfx7",4.36660284591596e-06,3.34870645795472e-08,4.6070267114143,0.0127253446447508,79,1831,24,3615,17265,3.5,3.6794101583834
"Vmn2r121","Cebpb",4.41325787677883e-06,3.38647780599972e-08,3.66737285257338,0.0108039402605656,88,3093,34,10087,24583,5.35294117647059,4.79631425800194
"Vmn2r15","Tfap2e",4.43887690053438e-06,3.40813996669238e-08,6.23245667559538,0.00904331270823417,47,2073,19,6147,14311,6.42105263157895,5.5291847563917
"Vmn2r99","Creb3l1",4.4557206190196e-06,3.42308367347856e-08,38.4524768163007,0.05,62,64,6,8087,431,3.66666666666667,3.671875
"Vmn2r9","Tcf4",4.4698298861389e-06,3.43594062402708e-08,4.12909366752549,0.00590500641848524,65,7771,46,9883,57487,7.30434782608696,6.01029468536868
"Vmn2r36","Atf4",4.49838518073325e-06,3.46131654711798e-08,2.76882797754384,0.011071495590167,123,5265,59,20425,37517,6.57627118644068,5.32022792022792
"Vmn2r7","Hivep1",4.49838518073325e-06,3.46195190713817e-08,1.57636877052335,0.0578512396694215,1160,2552,203,32978,21796,3.80788177339901,3.84090909090909
"Vmn2r44","Ylpm1",4.51066603057599e-06,3.47343924825887e-08,3.34464319064112,0.0229485396383866,187,1284,33,11469,14105,3.60606060606061,3.60358255451713
"Vmn1r91","Smad4",4.5181388569189e-06,3.48123308632171e-08,1.73217591984878,0.036597188560349,563,3714,151,22428,27102,3.80794701986755,3.80183091007001
"Olfr370","Nfe2l2",4.5814941147908e-06,3.5321163958684e-08,12.0017157521985,0.00417863671977018,22,3823,16,1025,27400,6.25,4.5929897985875
"Vmn1r60","Bcl11a",4.64507827291324e-06,3.58323347434764e-08,2.51915278429119,0.0152784622966979,169,3951,62,28945,28499,4.58064516129032,4.2758795241711
"Vmn2r31","Zfp445",4.65302927055832e-06,3.59146718153266e-08,3.63458194233607,0.0136170212765957,105,2277,32,6084,19775,4.125,3.80105401844532
"Vmn2r2","Dach1",4.66010009091452e-06,3.59902829936931e-08,1.73358081794267,0.0514177693761815,1021,1760,136,26099,16427,3.73529411764706,3.83636363636364
"Vmn2r107","Tcf4",4.72541863323999e-06,3.65160722028439e-08,3.29973201425979,0.00743494423791822,88,7771,58,15131,57487,5.62068965517241,6.01029468536868
"Fpr-rs3","Csrnp2",4.79164741752804e-06,3.70583423281037e-08,3.22882475228638,0.0103216514642343,98,4111,43,3124,30036,5.69767441860465,4.87545609340793
"Vmn2r97","Xbp1",4.79164741752804e-06,3.70711175822548e-08,4.40936130377462,0.00875547217010632,64,3162,28,10921,24069,4.39285714285714,4.03573687539532
"Vmn2r36","Nhlh2",4.84263124279334e-06,3.75092767695509e-08,2.76104691090749,0.0110486891385768,123,5276,59,20425,41706,6.89830508474576,6.12206216830933
"Vmn2r58","Tcf4",4.84263124279334e-06,3.75052478559927e-08,3.24852279854213,0.00756216354780825,90,7771,59,16567,57487,6.74576271186441,6.01029468536868
"Vmn2r44","Sox5",4.88000881881849e-06,3.7820817272918e-08,3.82029611114851,0.025328330206379,187,906,27,11469,11566,3.48148148148148,3.46578366445916
"Vmn1r35","Zfp457",4.91220435707217e-06,3.80925102257339e-08,10.6161141605048,0.0266990291262136,349,74,11,79415,4104,11.0909090909091,4.35135135135135
"Vmn1r61","Lhx2",4.94005572308951e-06,3.83307866066825e-08,1.72535749134897,0.0250170570843757,405,8609,220,73520,64544,6.36818181818182,6.35021489139273
"Vmn2r31","Nfatc3",5.01480818981676e-06,3.89334402488212e-08,4.87226593856678,0.018699910952805,105,1039,21,6084,12437,3.57142857142857,3.50240615976901
"Vmn2r50","Ylpm1",5.03241947513957e-06,3.90928841075145e-08,5.26160216093373,0.0148920327624721,79,1284,20,3615,14105,3.55,3.60358255451713
"Vmn2r53","Elk4",5.08249257711169e-06,3.95048036407501e-08,2.90958804123311,0.0269905533063428,259,1263,40,49358,13730,3.775,3.65795724465558
"Vmn1r258","Nfix",5.08496226926284e-06,3.95469522530056e-08,24.8915899265512,0.00407105847520355,14,2699,11,645,22822,5.81818181818182,5.99666543164135
"Vmn2r31","Bcl11a",5.14199892931406e-06,4.00137496575734e-08,3.13010635798271,0.0109670987038883,105,3951,44,6084,28499,4.61363636363636,4.2758795241711
"Vmn2r50","Csrnp2",5.20778607709513e-06,4.05491955683255e-08,3.6353034927213,0.00890922224897664,79,4111,37,3615,30036,5.2972972972973,4.87545609340793
"Vmn2r60","Tfap2e",5.21494369833981e-06,4.06284657825737e-08,5.74020191355495,0.00950118764845606,52,2073,20,7801,14311,5.4,5.5291847563917
"Vmn2r6","Nr1h2",5.44073173360491e-06,4.24120883613895e-08,2.21267472209653,0.0410192666252331,704,971,66,21865,11805,3.43939393939394,3.41194644696189
"Vmn2r5","Preb",5.44312817874122e-06,4.24553384107213e-08,8.18997187278994,0.0251937984496124,89,440,13,3689,8249,3.46153846153846,3.31136363636364
"Vmn2r31","Nfat5",5.45478785959931e-06,4.25709033386018e-08,3.09851387210018,0.0107913669064748,105,4110,45,6084,29445,4.8,4.2683698296837
"Vmn2r6","Zfp639",5.48662101257613e-06,4.28441047907265e-08,2.69549977604894,0.0368818105616094,704,533,44,21865,8789,3.40909090909091,3.37898686679174
"Vmn2r69","Dlx3",5.5209821107001e-06,4.31373453292433e-08,3.80626571583757,0.00891920251836306,75,3771,34,14767,26221,4.76470588235294,4.28851763457969
"Vmn2r58","Irf6",5.54971095448899e-06,4.3386863887873e-08,4.0029880897036,0.0126926563916591,90,2144,28,16567,19348,4.14285714285714,3.86986940298507
"Vmn2r50","Nfatc3",5.60603396019333e-06,4.3852493649185e-08,5.74049494512903,0.0163636363636364,79,1039,18,3615,12437,3.33333333333333,3.50240615976901
"Vmn2r49","Mef2c",5.67007363387815e-06,4.43790293627664e-08,3.04125050364937,0.0214932126696833,190,1616,38,21241,13580,4.39473684210526,4.11509900990099
"Vmn2r1","Litaf",5.77057236848308e-06,4.51916687399259e-08,4.16355912729039,0.0176180408738548,1329,115,25,32462,3807,3.32,3.27826086956522
"Vmn2r42","Sox11",5.80171180449848e-06,4.54617217916503e-08,2.75577200091794,0.0139306200491669,142,3570,51,5811,28826,5.43137254901961,6.04873949579832
"Vmn2r53","Irf6",5.82291491561929e-06,4.56541509065048e-08,2.4598437138191,0.0238602471239881,259,2144,56,49358,19348,4.23214285714286,3.86986940298507
"Vmn2r41","Ddit3",5.84277966173421e-06,4.58362720366792e-08,4.01566134442745,0.00898290350623008,71,3411,31,7126,28328,9.67741935483871,6.03518029903254
"Vmn2r39","Dlx3",5.87765874615976e-06,4.61364268929505e-08,4.43378335824129,0.00762957116548277,59,3771,29,5544,26221,4.62068965517241,4.28851763457969
"Olfr370","Hsf2",5.96047346402721e-06,4.68133816641721e-08,17.8649103476512,0.0112079701120797,22,790,9,1025,10616,3.44444444444444,3.61012658227848
"Vmn2r27","Tfap2e",5.97666028432243e-06,4.69944670823389e-08,7.09074811615924,0.0081145584725537,39,2073,17,4430,14311,7,5.5291847563917
"Vmn2r83","Tfap2e",5.97666028432243e-06,4.69944670823389e-08,7.09074811615924,0.0081145584725537,39,2073,17,4722,14311,4.47058823529412,5.5291847563917
"Olfr344","Zfp664",5.97794748829383e-06,4.70315714805914e-08,3.4384538213047,0.00818735719725819,81,5214,43,9128,34667,4.30232558139535,4.20655926352129
"Vmn2r7","Nfic",6.01526210691975e-06,4.73522962231794e-08,2.24094898812124,0.0384846662657847,1160,567,64,32978,8702,3.515625,3.47619047619048
"Vmn2r11","Ikzf4",6.05170707922839e-06,4.76665080221245e-08,5.37090008424984,0.0167696381288614,86,1066,19,11473,10358,4.21052631578947,4.02908067542214
"Vmn2r44","Foxo6",6.05541757355449e-06,4.77230666749094e-08,2.99363087994389,0.0208779443254818,187,1720,39,11469,15855,3.87179487179487,3.66802325581395
"Vmn2r30","Bcl11a",6.12395037437762e-06,4.82908194491284e-08,2.17731155986688,0.0196936542669584,243,3951,81,30393,28499,4.1358024691358,4.2758795241711
"Vmn2r22","Csrnp2",6.16253324838204e-06,4.86228835724362e-08,2.66151129881412,0.0133396855645545,143,4111,56,9415,30036,5.03571428571429,4.87545609340793
"Vmn2r1","Zbtb1",6.22420041703851e-06,4.91375371456702e-08,2.41409769716389,0.0328554360812425,1329,400,55,32462,7327,3.36363636363636,3.385
"Vmn2r3","Gpbp1",6.34155729570955e-06,5.00926464607108e-08,1.9688803539211,0.0419020715630885,678,1535,89,21546,15916,3.56179775280899,3.58436482084691
"Vmn1r38","Meis2",6.34941198053638e-06,5.01833512887698e-08,3.23591033534892,0.00825569946224343,129,13183,109,17335,194963,10.3761467889908,14.5803686566032
"Vmn2r104","Tfap2e",6.47835458333042e-06,5.12317067038371e-08,7.72373763903336,0.00764818355640535,35,2073,16,5271,14311,4.6875,5.5291847563917
"Vmn2r39","Tshz1",6.50653797596458e-06,5.14839538505485e-08,5.09929259416741,0.00981266726137377,59,2205,22,5544,18998,4.27272727272727,4.18049886621315
"Vmn2r5","Cebpg",6.51943543366107e-06,5.16154341830134e-08,3.23828211178159,0.00739626425974677,89,7947,59,3689,55539,5.67796610169492,5.62413489367057
"Vmn2r4","Litaf",6.55046591097942e-06,5.18906748716683e-08,7.21233922895864,0.0275590551181102,407,115,14,13501,3807,3.57142857142857,3.27826086956522
"Vmn2r49","Csrnp2",6.61121564430516e-06,5.24017561811643e-08,2.36072593920716,0.016304347826087,190,4111,69,21241,30036,5.56521739130435,4.87545609340793
"Vmn1r181","Meis2",6.63163150292944e-06,5.2593509870035e-08,8.29641890481892,0.00424660650640783,60,13183,56,9312,194963,16.9285714285714,14.5803686566032
"Vmn2r1","Nfe2l3",6.67021045414382e-06,5.29295759685879e-08,3.62776280412224,0.0200138026224983,1329,149,29,32462,3450,3.82758620689655,3.59731543624161
"Olfr124","Zfp266",6.68591638856474e-06,5.3084384715837e-08,3.39002700923374,0.0165247871807712,132,1898,33,19556,17359,3.6969696969697,3.71548998946259
"Vmn2r2","Nr1h2",6.70909893514683e-06,5.33107676378583e-08,1.98083705957005,0.0451206715634837,1021,971,86,26099,11805,3.41860465116279,3.41194644696189
"Vmn2r2","Zfp984",6.70909893514683e-06,5.33290146643266e-08,12.0516322429176,0.0105871029836381,1021,29,11,26099,1737,85.4545454545455,48.0344827586207
"Vmn2r42","Zbtb7a",6.74907660437238e-06,5.36772513672414e-08,2.52369497159994,0.0117984156413282,142,5861,70,5811,39887,5.34285714285714,4.79389182733322
"Vmn2r1","Zfp26",6.82663165911898e-06,5.4324881806895e-08,2.20787266636044,0.037016264722378,1329,520,66,32462,7869,3.60606060606061,3.51153846153846
"Vmn2r2","Jdp2",6.97962478650271e-06,5.55738730157025e-08,2.72216142227552,0.0321375186846039,1021,360,43,26099,7447,3.23255813953488,3.32222222222222
"Vmn1r55","Pbx1",7.00239142478733e-06,5.5849969521175e-08,1.68837079276951,0.0295886075949367,464,6043,187,87633,43075,5.99465240641711,5.3835843124276
"Vmn2r7","Tfam",7.00239142478733e-06,5.57986698353177e-08,3.00193785072727,0.0269090909090909,1160,252,37,32978,6281,3.18918918918919,3.22222222222222
"Vmn2r50","Zfp292",7.00239142478733e-06,5.5849231832796e-08,4.60840200473959,0.0128635346756152,79,1732,23,3615,16418,4.08695652173913,3.75577367205543
"Vmn1r56","Ebf3",7.10484604907783e-06,5.66992011283068e-08,4.75314562225954,0.00510204081632653,66,10769,55,2507,73103,7.41818181818182,5.84538954406166
"Vmn2r7","Myt1",7.10991101811031e-06,5.67717139305832e-08,4.38194761406101,0.0183852917665867,1160,114,23,32978,3562,3.34782608695652,3.34210526315789
"Vmn1r209","Meis2",7.1740486289422e-06,5.73162264526582e-08,13.9193568872798,0.00356465680697763,49,13183,47,6587,194963,19.7659574468085,14.5803686566032
"Vmn2r22","Ikzf4",7.19565047048602e-06,5.75212914059092e-08,4.02573073740412,0.0211148648648649,143,1066,25,9415,10358,3.84,4.02908067542214
"Vmn2r129","Tcf4",7.20430591899287e-06,5.762300079648e-08,4.98239263504261,0.00488180883864337,51,7771,38,5073,57487,9.42105263157895,6.01029468536868
"Vmn2r1","Gm7072",7.29664097779376e-06,5.83944699636566e-08,3.42420287634782,0.021160409556314,1329,167,31,32462,4935,3.16129032258065,3.2874251497006
"Vmn1r61","Klf7",7.33341889708544e-06,5.87219023012565e-08,1.71195887079276,0.0248544558889386,405,8749,222,73520,62394,6.26576576576577,5.90547491141845
"Vmn2r44","Myt1l",7.35771335648486e-06,5.89496497660086e-08,2.28984926392895,0.0121996303142329,187,10765,132,11469,67702,5.71212121212121,5.27886669763121
"Vmn2r11","Nhlh2",7.4759988137036e-06,5.99310922125519e-08,3.28321934475179,0.00846341922136543,86,5276,45,11473,41706,7.15555555555556,6.12206216830933
"Vmn2r39","Cebpb",7.47971536149822e-06,5.99946475525509e-08,4.58262857323195,0.00831733845169546,59,3093,26,5544,24583,5.07692307692308,4.79631425800194
"Vmn2r44","Creb3l2",7.49987882970723e-06,6.02240838752084e-08,5.60739214069528,0.0308529945553539,187,381,17,11469,7064,3.64705882352941,3.40419947506562
"Vmn1r61","Elf2",7.49987882970723e-06,6.01938153092169e-08,1.82503781175771,0.0280763325290634,405,4282,128,73520,30195,4.5,4.21975712283979
"Vmn2r62","Tfap2e",7.50121797421187e-06,6.0268696033732e-08,22.8772519621849,0.00481463649494463,14,2073,10,453,14311,5.7,5.5291847563917
"Vmn2r29","Zfp560",7.5477061843108e-06,6.06762752060879e-08,10.1785300913504,0.00595238095238095,25,2341,14,909,18783,3.78571428571429,3.86800512601452
"Vmn2r7","Zbtb1",7.66460583090269e-06,6.16506318865263e-08,2.50381085980341,0.033112582781457,1160,400,50,32978,7327,3.38,3.385
"Vmn2r26","Trps1",7.71511552061287e-06,6.20917333498211e-08,6.2993046820991,0.0177777777777778,78,838,16,7137,8588,3.75,3.83532219570406
"Olfr124","Pura",7.718784127383e-06,6.21560993899689e-08,2.59751961050053,0.011143001857167,132,5857,66,19556,38339,4.96969696969697,4.53576916510159
"Vmn2r7","Ahr",7.82635728486626e-06,6.30576668900366e-08,5.01749592461131,0.016273393002441,1160,89,20,32978,5075,3.2,3.17977528089888
"Vmn2r6","Dach1",7.87182812644876e-06,6.34950929023758e-08,1.87820894159278,0.0427422767668218,704,1760,101,21865,16427,3.82178217821782,3.83636363636364
"Vmn2r42","Irf6",7.87182812644876e-06,6.34916005562575e-08,3.1297900415534,0.0164517563361494,142,2144,37,5811,19348,3.86486486486486,3.86986940298507
"Vmn2r50","Ikzf4",8.00987406933507e-06,6.46447425160289e-08,5.58502260510964,0.0159716060337178,79,1066,18,3615,10358,4.61111111111111,4.02908067542214
"Vmn2r4","Nfatc3",8.03925953232539e-06,6.49181891783579e-08,2.57492598338643,0.0335954253037884,407,1039,47,13501,12437,3.57446808510638,3.50240615976901
"Vmn2r5","Atf4",8.09206881065473e-06,6.53811575627052e-08,3.20943758951551,0.00866616428033157,89,5265,46,3689,37517,6.5,5.32022792022792
"Vmn2r3","Creb1",8.11225388132818e-06,6.55808629502888e-08,2.01114094241371,0.0414769853313101,678,1381,82,21546,14668,3.57317073170732,3.6118754525706
"Vmn1r22","Meis2",8.20224635813166e-06,6.63454007952006e-08,3.97041319006765,0.00659290694149742,100,13183,87,6834,194963,12.8850574712644,14.5803686566032
"Vmn2r6","Max",8.21765043781351e-06,6.65070922029016e-08,2.79808078470088,0.0353669319186561,704,467,40,21865,8354,3.55,3.36188436830835
"Vmn2r34","Satb2",8.21980783191461e-06,6.65616547974886e-08,14.7087870132108,0.0202247191011236,40,414,9,1843,6975,3.44444444444444,3.52657004830918
"Vmn2r3","Mtf1",8.27709181565062e-06,6.70628850661397e-08,2.15682280031077,0.0405970149253731,678,1065,68,21546,12880,3.33823529411765,3.48920187793427
"Vmn2r53","Tcf4",8.3067844147138e-06,6.73409562381557e-08,1.95345535197435,0.0174860618347694,259,7771,138,49358,57487,6.54347826086957,6.01029468536868
"Vmn2r30","Zfp322a",8.36130154096816e-06,6.78206535456604e-08,3.6613639849256,0.029126213592233,243,711,27,30393,10311,3.66666666666667,3.45428973277075
"Vmn2r99","Uncx",8.36600307122263e-06,6.78965511232906e-08,11.7302698549483,0.025062656641604,62,347,10,8087,3488,5.3,8.80115273775216
"Vmn2r89","Pura",8.39323887871573e-06,6.81554758549525e-08,2.91331912912905,0.0093125634947511,104,5857,55,15160,38339,4.54545454545455,4.53576916510159
"Vmn2r42","Plscr2",8.39682015586338e-06,6.82224582049349e-08,9.73804373748786,0.034375,142,189,11,5811,2028,4,4.25396825396825
"Olfr370","Klf13",8.44502131934368e-06,6.86522018025221e-08,18.7910487121558,0.00274122807017544,22,7294,20,1025,48806,11.9,5.28119001919386
"Vmn2r3","Dach1",8.52160695205666e-06,6.93132548279624e-08,1.89359238021229,0.0418803418803419,678,1760,98,21546,16427,3.92857142857143,3.83636363636364
"Vmn2r42","Thra",8.58907712206218e-06,6.99008145157535e-08,2.77294253989618,0.0142011834319527,142,3286,48,5811,25172,4.10416666666667,3.84297017650639
"Vmn1r85","Emx2",8.7723288156532e-06,7.14317751030873e-08,1.83913341600884,0.0197339729611862,312,9041,181,35119,65125,7.41436464088398,6.07919477933857
"Vmn2r115","Zfp457",8.85638157277067e-06,7.21561799861474e-08,22.8394059310291,0.0414201183431953,102,74,7,30319,4104,15.5714285714286,4.35135135135135
"Vmn2r1","Zbtb6",8.87495809212181e-06,7.23475892570866e-08,3.04344977836435,0.0238885202388852,1329,214,36,32462,5549,3.22222222222222,3.29439252336449
"Vmn2r49","Atf6b",8.94065656108541e-06,7.29235113832076e-08,2.61306636791508,0.0186011904761905,190,2548,50,21241,20137,3.9,3.90816326530612
"Vmn1r58","Klf13",9.00487687957222e-06,7.34879635569755e-08,1.67225051858095,0.0277519585712389,446,7294,209,72450,48806,5.05741626794258,5.28119001919386
"Olfr124","Zfp423",9.01030386144921e-06,7.35729231455676e-08,13.5353451250739,0.0368852459016393,132,121,9,19556,4199,3.11111111111111,3.29752066115702
"Vmn2r54","Dlx3",9.03933283878429e-06,7.38507584867998e-08,3.7858837162043,0.00865914458147468,73,3771,33,4315,26221,4.24242424242424,4.28851763457969
"Olfr15","Nfix",9.14345627288411e-06,7.47427116518304e-08,NA,0.00296406076324565,8,2699,8,1396,22822,17.25,5.99666543164135
"Vmn2r102","Tfap2e",9.27757831297217e-06,7.5880962260795e-08,5.81502497545611,0.00903471231573942,49,2073,19,10087,14311,5.42105263157895,5.5291847563917
"Vmn2r48","Ddit3",9.28278169026048e-06,7.59654208845297e-08,5.69085003291295,0.00641212474497231,42,3411,22,5924,28328,9.36363636363636,6.03518029903254
"Vmn2r1","Cc2d1b",9.41147863053798e-06,7.7061090509316e-08,3.15595765090125,0.02280348759222,1329,196,34,32462,6380,3.20588235294118,3.18877551020408
"Vmn2r42","Atf5",9.43012877832013e-06,7.72563632174694e-08,NA,0.00759764579989299,142,18690,142,5811,599269,49.056338028169,31.92734082397
"Vmn1r197","Nfe2l2",9.51881942109751e-06,7.8025927439755e-08,3.22603217273946,0.0103119360659964,96,3823,40,35522,27400,6.325,4.5929897985875
"Fpr-rs3","Nfe2l1",9.53405565978089e-06,7.81938537438246e-08,3.2719651611778,0.0109132682366456,98,3422,38,3124,26317,3.84210526315789,3.71157218001169
"Vmn2r73","Tcf4",9.60360157561757e-06,7.88075852402807e-08,5.4221283175817,0.00449755846826009,46,7771,35,7610,57487,8.57142857142857,6.01029468536868
"Olfr1247","Ebf2",9.64880873932603e-06,7.92221098149083e-08,NA,0.00212816268621424,18,8458,18,4416,61357,8.16666666666667,6.0049657129345
"Vmn2r5","Batf3",9.77296431713324e-06,8.0285609437324e-08,6.09167117880354,0.0196560196560197,89,741,16,3689,6876,4,4.12010796221323
"Vmn2r82","Nhlh2",9.78811383342101e-06,8.04542451642096e-08,3.29009598963346,0.00827689992475546,84,5276,44,7054,41706,6.36363636363636,6.12206216830933
"Vmn2r6","Nr1d2",9.80024831859896e-06,8.0598221736934e-08,5.28936049040324,0.0223880597014925,704,118,18,21865,4030,3.11111111111111,3.13559322033898
"Vmn1r198","Meis2",9.82808874762422e-06,8.08715459995258e-08,4.31356387008813,0.00606336213430347,91,13183,80,17146,194963,17.2625,14.5803686566032
"Vmn2r107","Tcf12",9.84931286708414e-06,8.10906486727759e-08,3.24155144641767,0.00888246230117744,88,4796,43,15131,33047,4.67441860465116,4.26605504587156
"Vmn2r130","Casz1",9.88361845077529e-06,8.14177033576396e-08,8.90144929293337,0.00340264650283554,32,7930,27,3635,52904,5.92592592592593,5.20592686002522
"Vmn2r76","Nhlh2",9.88489968850981e-06,8.14728759579086e-08,3.64359981605394,0.0073474001507159,71,5276,39,27109,41706,9.74358974358974,6.12206216830933
"Vmn2r50","Mef2b",9.89723125654209e-06,8.16191885390821e-08,3.4104018276551,0.0068268347118288,79,7590,52,3615,61600,7.42307692307692,7.03860342555995
"Fpr-rs3","Bmyc",9.94176838884409e-06,8.2031346435954e-08,3.12280800298309,0.0100561272217025,98,4221,43,3124,28189,4.30232558139535,4.16796967543236
"Vmn1r56","Nhlh1",1.00865088088106e-05,8.32711543138817e-08,4.51241879723415,0.00514236739358156,66,10489,54,2507,102177,10.0925925925926,8.92983125178759
