"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mia",0,-0.263565802807682,0.002,0.2,0
"Ech1",0,-1.28907575548542,0.1,0.728,0
"Sytl2",0,-0.739905128589695,0.001,0.388,0
"Ucp2",0,-1.81659858211818,0.083,0.86,0
"Dnajb13",0,-0.51139841206889,0.003,0.398,0
"Vwa3a",0,-0.810686931157667,0.034,0.512,0
"Chst8",0,-0.35373116436612,0.013,0.349,0
"Cebpa",0,-0.383929637713177,0.002,0.286,0
"Fam149a",0,-0.607577335767437,0.061,0.563,0
"Zfhx3",0,-1.52066852598951,0.03,0.756,0
"Ier2",0,-0.909454490260836,0.028,0.526,0
"Gpm6a",0,-0.961947179029355,0.001,0.423,0
"Gm45263",0,-0.262051041303774,0,0.144,0
"Cmip",0,-2.53935014349901,0.019,0.884,0
"Spock3",0,-0.369755976980152,0.011,0.26,0
"Necab2",0,-0.315974185213453,0.003,0.309,0
"Cbfa2t3",0,-0.431366788899307,0.005,0.333,0
"Gm36325",0,-0.255273802820143,0.006,0.216,0
"Mmp2",0,-0.23617984232174,0.005,0.202,0
"Htra4",0,-0.178937268478815,0.001,0.184,0
"Gnao1",0,-2.02885459941884,0.05,0.919,0
"Nrp1",0,-0.975789431579879,0.001,0.467,0
"Ppp1r3b",0,-0.171695155554319,0.001,0.158,0
"Tppp3",0,-1.75156452390726,0.05,0.633,0
"5730403I07Rik",0,-1.90693293141075,0.015,0.835,0
"Drd2",0,-0.943678629152535,0.001,0.684,0
"Il18",0,-0.258026398710614,0.001,0.279,0
"St3gal4",0,-0.38733306042894,0.007,0.363,0
"4930581F22Rik",0,-0.67390036676634,0.008,0.502,0
"Pknox2",0,-0.557354273312947,0.03,0.416,0
"Lingo1",0,-1.091302359906,0.102,0.788,0
"Endod1",0,-1.64989426003197,0.006,0.726,0
"Panx1",0,-0.707703672984682,0.066,0.628,0
"Tlcd5",0,-0.315991502360845,0.008,0.267,0
"Ccdc33",0,-0.80189060005929,0.002,0.451,0
"Paqr9",0,-0.51312367551964,0.002,0.451,0
"Pcolce2",0,-2.52336513604475,0.007,0.912,0
"Gk5",0,-0.995249772387388,0.071,0.698,0
"Dzip1l",0,-1.71045785911571,0.03,0.9,0
"Scn4b",0,-2.09987520910683,0.045,0.658,0
"Dscaml1",0,-0.289714456979408,0.005,0.281,0
"Prrg3",0,-0.284961196896571,0.008,0.251,0
"Cnga2",0,-2.48793831095366,0.003,0.84,0
"Stk26",0,-0.514124343662933,0.007,0.444,0
"Arxes2",0,-0.810265704104061,0.001,0.57,0
"Arxes1",0,-0.442325367804304,0.004,0.384,0
"Tspan7",0,-2.14882131694281,0.018,0.849,0
"F2rl1",6.17445646834383e-308,-0.182547485551932,0.003,0.174,3.23090783619027e-303
"3300002A11Rik",6.29550441489575e-307,-0.170835891527381,0.001,0.13,3.2942485951825e-302
"Drc7",5.72782419316223e-298,-0.104247614419001,0,0.114,2.997198565556e-293
"Mt2",5.78107930439145e-297,-1.00657560210122,0.11,0.691,3.02506536760892e-292
"Kcnb2",8.87402700408477e-297,-0.357503985813612,0.01,0.249,4.64351211042744e-292
"D030025P21Rik",8.45226184613758e-291,-0.170900087991948,0.003,0.163,4.42281505622841e-286
"Mlf1",3.22465730664029e-288,-1.58039051397368,0.226,0.847,1.68736642884567e-283
"Gm45819",1.6548450983784e-287,-0.115645783366649,0.001,0.123,8.65930794628464e-283
"Tex52",1.76918630161172e-287,-0.642089443080998,0.072,0.565,9.25762116044363e-283
"Lrrc3b",3.0401823609272e-287,-0.861637354342484,0.069,0.547,1.59083622400237e-282
"Gm42722",5.08060894458145e-286,-0.364987206738776,0.018,0.305,2.65853024243113e-281
"Gm38116",5.51313431125574e-286,-0.136908468620246,0.001,0.121,2.88485779105079e-281
"Arhgef12",2.94327526180564e-284,-0.866832855587929,0.103,0.665,1.54012764624504e-279
"Scg2",6.05165755335592e-283,-0.294750804841221,0.004,0.167,3.16665084794455e-278
"Slc6a6",3.29563604247571e-281,-0.781071997720663,0.113,0.698,1.72450747194627e-276
"Ccno",4.35402330948483e-281,-0.110728838620329,0.001,0.121,2.27832977715413e-276
"Cdk17",5.45531369940799e-279,-0.399077606699622,0.029,0.37,2.85460199948922e-274
"Kcnh4",2.30393632191178e-274,-0.750128175159882,0.087,0.609,1.20558075916678e-269
"Smpdl3a",1.86003913154718e-273,-0.548158751991046,0.069,0.544,9.73302676364694e-269
"Sdr42e1",2.17393989826897e-271,-0.0967824463145608,0,0.105,1.13755753056721e-266
"4930425P05Rik",8.6328570681309e-270,-0.08670223982526,0,0.093,4.51731511804086e-265
"Gm6878",1.69301220113321e-269,-1.19589988432537,0.122,0.681,8.85902494486977e-265
"Wee1",3.58963281430278e-269,-0.145991037612982,0.002,0.137,1.87834716274022e-264
"Gnai2",7.82204551636832e-269,4.31320707228405,0.997,0.309,4.09304175735005e-264
"Tagln3",1.04966566126212e-264,-0.182114220109584,0.004,0.163,5.49258550568631e-260
"Gm45264",4.42930595892748e-263,-0.202881470596633,0,0.091,2.31772292912798e-258
"Selenom",2.23262522767998e-261,3.04813037555716,1,0.867,1.1682658028881e-256
"Olfr1324",4.08929136736218e-261,-0.135492211026136,0.004,0.167,2.13980349379961e-256
"Hus1",1.59734387680165e-260,-0.21385762991125,0.004,0.158,8.35842130414e-256
"Dmkn",3.65909361298264e-260,-0.142541156855806,0.002,0.126,1.91469391486543e-255
"8030451A03Rik",2.27717669720687e-259,-0.26326356851246,0.01,0.228,1.19157825034744e-254
"Zpld2",3.57453274254208e-258,3.4885941840877,0.989,0.179,1.87044574819e-253
"Eml5",2.10365639627511e-257,-0.948161774858995,0.121,0.681,1.10078028247888e-252
"Pebp1",9.72207977292526e-257,3.36132877947648,0.987,0.512,5.0872726827786e-252
"Vsig1",2.26816937856813e-256,-0.170358395180631,0,0.088,1.18686499072334e-251
"Meis2",8.89583072739076e-255,3.31830231986903,0.984,0.14,4.65492134472177e-250
"Tpbg",4.67787673326143e-253,-0.222780227770871,0.006,0.179,2.44779255821371e-248
"Gng2",3.74110290058665e-252,3.27889346180616,0.972,0.093,1.95760691478998e-247
"Galnt16",1.67628982872372e-251,-0.35305823449559,0.017,0.277,8.77152178676261e-247
"Slc43a2",5.15084696398516e-250,-0.800867879988336,0.1,0.616,2.69528369084451e-245
"Nt5c3",5.71591012226807e-250,-0.436281021892431,0.065,0.507,2.99096428967921e-245
"Atp2b2",8.44743800352046e-249,2.84444978435378,0.967,0.1,4.42029088410215e-244
"Rims1",1.94672778328235e-245,-0.26907405489983,0.014,0.253,1.01866424715815e-240
"Bcl2",4.23798263986897e-245,-0.304593096675391,0.012,0.24,2.21760917596424e-240
"Tcp11",4.56620256784077e-245,-0.183704158740054,0.009,0.207,2.38935681767404e-240
"Inafm2",9.76279710883067e-245,3.02434191590282,0.963,0.126,5.10857884313783e-240
"Dtx3",1.48232982732832e-244,-0.968753412652708,0.182,0.8,7.75658728746091e-240
"Cartpt",9.00106404720958e-244,2.69361232194206,0.99,0.598,4.70998678398336e-239
"Gm39168",6.6812278518804e-243,-0.0692146141636,0,0.088,3.49608609805346e-238
"Adap1",2.95680924562865e-242,-0.103794417110021,0.002,0.126,1.5472095739601e-237
"Gm5069",1.41348915274515e-240,-0.0878596196566796,0.001,0.105,7.39636468956952e-236
"Mycbpap",2.37783739571902e-240,-0.201954573046371,0.006,0.174,1.24425097405789e-235
"Ormdl3",3.51686672633123e-240,-1.6401130490679,0.238,0.823,1.84027085188734e-235
"Cfap206",3.6633171541101e-240,-0.825684396193919,0.127,0.665,1.91690396723119e-235
"Nell2",3.50971420352964e-238,-0.107820668444637,0,0.093,1.83652815128096e-233
"Id4",3.75436540757838e-236,-1.8009753882612,0.313,0.879,1.96454678682354e-231
"Gm37877",5.41653840066216e-236,-0.273774816191161,0.003,0.147,2.83431204891449e-231
"Ina",8.99424271262552e-236,-1.128951647145,0.072,0.507,4.70641738423555e-231
"Avp",3.93811962695551e-234,-1.36296976133584,0.001,0.102,2.06069985719701e-229
"Gm31938",1.24247725429068e-233,-0.640933388438763,0.092,0.574,6.50151072852685e-229
"Rtn1",1.4178365236967e-233,-2.34442279314486,0.897,0.972,7.41911317754773e-229
"Mcf2l",2.3381978771383e-233,-1.27138232990786,0.277,0.898,1.22350880317016e-228
"Jak1",1.63387333697663e-232,2.2173301921776,0.975,0.823,8.5495690103976e-228
"Calr4",1.16426588386469e-231,2.57007524659091,0.944,0.114,6.09225409049875e-227
"Sema6c",6.53379617046302e-231,-0.624372391096375,0.063,0.479,3.41893952211818e-226
"Prdx2-ps1",9.99633260727497e-231,-0.114893054962025,0,0.088,5.23078096340877e-226
"Tsnax",2.62111633257646e-230,2.60138215188406,0.971,0.723,1.37155154334728e-225
"Aqp4",2.75647708242572e-230,2.81787841220861,0.936,0.079,1.44238176292091e-225
"Mfhas1",3.88739438156561e-228,-0.405866070340271,0.052,0.444,2.03415685804184e-223
"Ttc8",4.84642138155785e-227,-0.723509054264318,0.142,0.698,2.53598691632778e-222
"Mir670hg",1.67723353824113e-225,-0.267159764535433,0.012,0.221,8.77645993555438e-221
"G430095P16Rik",1.10295847235333e-222,-0.126972521132909,0.004,0.149,5.77145079828325e-218
"S100z",1.40103199936236e-222,3.09897259223068,0.965,0.458,7.33118014306344e-218
"Chga",1.58148520281464e-222,1.69784338462095,0.999,0.977,8.27543762076819e-218
"Mia3",3.17876245944928e-221,1.85346552214026,0.984,0.851,1.66335103215603e-216
"Mt1",9.24942504663088e-219,-2.33516269210363,0.335,0.884,4.83994664415054e-214
"Reep5",2.33072601522758e-218,2.24836599866913,0.935,0.242,1.21959900198814e-213
"Tmem117",1.1099004132653e-215,-0.825529978586022,0.153,0.695,5.80777589249332e-211
"Cnih2",2.33462477708407e-214,-0.610717902064657,0.058,0.44,1.22163910710478e-209
"Kif19a",3.7791571787299e-214,-0.199943346203237,0.006,0.167,1.97751957691399e-209
"Agpat3",1.28117399743638e-211,-0.862308732576467,0.167,0.716,6.70399917638536e-207
"Dennd2a",2.71321944390884e-211,-0.525946143567729,0.076,0.512,1.41974633841418e-206
"Gm44259",6.66442213351331e-210,-0.0684562230986375,0,0.079,3.48729216980351e-205
"Phactr1",8.25718178046238e-210,1.75827952182706,0.971,0.728,4.32073551026255e-205
"B230216N24Rik",3.8899420107664e-209,-1.55891468093481,0.318,0.877,2.03548995597374e-204
"Gng8",5.88219247599217e-209,2.07082778783114,0.996,0.707,3.07797485691242e-204
"Caly",8.32402714100032e-208,-0.577568174175693,0.052,0.416,4.35571368207124e-203
"Efr3b",1.48194986569757e-207,-0.986588385893086,0.174,0.721,7.75459906223568e-203
"Ttc12",1.25758012736766e-206,-0.122895981634372,0.002,0.112,6.58053953247677e-202
"Gm15966",3.21574717285915e-206,-0.106483453122629,0.001,0.095,1.68270402314201e-201
"Ttc21a",4.08194136064861e-206,-1.24651837331366,0.248,0.842,2.1359574557866e-201
"Slc4a4",5.38868963555471e-206,-1.33183579033514,0.208,0.76,2.81973962559671e-201
"Sema6d",1.52433494227951e-205,-0.16978555514453,0.005,0.149,7.976387452466e-201
"Tmc7",2.95372614795602e-205,-0.2661098808343,0.021,0.272,1.54559628144095e-200
"Gm15987",1.20198235372294e-204,2.65687441913215,0.874,0.06,6.28961306232601e-200
"1700081N11Rik",1.64002843975548e-204,-0.0752565213488005,0.001,0.088,8.58177681670852e-200
"Cdv3",2.14901223693269e-204,1.83999468374965,0.97,0.667,1.12451363321977e-199
"Platr14",8.87178739836783e-204,-0.312449140462695,0.03,0.319,4.64234019194394e-199
"Foxa1",1.47019833507674e-203,-0.11569588698589,0.002,0.112,7.69310682795608e-199
"Rfx4",8.2348813510655e-203,-0.0776473107890848,0,0.074,4.30906636457204e-198
"1700029N11Rik",1.58945814389499e-202,-0.109885295244015,0,0.072,8.3171576295593e-198
"Ifitm2",3.30419575897387e-202,2.3510622701354,0.925,0.43,1.72898651479826e-197
"Foxg1",1.04326331573587e-201,1.99390775568856,0.882,0.098,5.45908395225109e-197
"Gm45606",6.15335250608192e-201,-0.36825005214387,0.043,0.377,3.21986476585749e-196
"Gcnt7",7.57350210339052e-200,-0.514346947044585,0.041,0.365,3.96298644564116e-195
"Septin3",9.10741918857112e-200,-1.49166142678315,0.51,0.958,4.76563923880361e-195
"Col9a2",9.17909009110073e-200,-0.165212123313669,0.005,0.149,4.80314247197028e-195
"2900072N19Rik",1.07639882894174e-198,-0.107096921215177,0.002,0.102,5.63247215220343e-194
"Ap1s2",5.21473104145168e-198,-0.25959656872417,0.018,0.247,2.72871231206042e-193
"Aatk",1.16099049911587e-197,-0.176409607720738,0.003,0.13,6.07511498472362e-193
"Jakmip1",1.16297051016152e-197,-1.96835223570157,0.281,0.777,6.08547578852217e-193
"Gm45265",1.62860358930064e-197,-0.143154480501984,0,0.077,8.52199400173345e-193
"Ddr1",3.35342350906136e-197,-0.279849159797097,0.026,0.293,1.75474591958654e-192
"Alk",5.11126567913138e-196,-0.0845074609824175,0,0.072,2.67457199191908e-191
"Cdc14a",2.80332756171387e-195,-0.480291455945402,0.037,0.347,1.46689721321802e-190
"Mt3",8.21896211750168e-195,-0.826379345202733,0.127,0.621,4.3007363072251e-190
"Crip2",3.74398099076498e-194,-1.21451184773017,0.215,0.747,1.95911293303759e-189
"Ube2u",9.72254286876486e-192,-0.110876791065375,0.004,0.137,5.08751500693859e-187
"Spag8",1.37463142994894e-191,-0.127154089691986,0.003,0.126,7.19303388349382e-187
"Nrgn",1.67855798585429e-189,-1.2995174885107,0.009,0.181,8.78339037257973e-185
"Slc26a7",2.09112392188565e-189,-0.101263520864615,0,0.07,1.09422241460511e-184
"Dock7",3.56909589332492e-189,-0.39459526353519,0.054,0.414,1.86760080810013e-184
"Cdh3",7.6283978182656e-189,-0.298808044440544,0.017,0.237,3.99171172636384e-184
"Scg3",4.37585259292067e-187,1.76724272697451,0.963,0.809,2.2897523862976e-182
"Crym",1.66405516250949e-186,-0.501712115628917,0.028,0.291,8.70750144886339e-182
"Plaat3",2.14693378393107e-186,1.96454556527602,0.902,0.351,1.12342604111761e-181
"Gm42912",3.34063039460639e-186,-0.714065165532092,0.091,0.514,1.74805166658569e-181
"4933407L21Rik",4.20331193555027e-185,-0.108994221930388,0.003,0.114,2.19946703651539e-180
"Gstm7",1.65252634776593e-184,-0.169089628121548,0.005,0.144,8.6471746199548e-180
"Dact1",3.85241090294492e-184,-0.125051049281473,0.004,0.128,2.01585105318399e-179
"Cfap77",2.18433355966633e-183,-0.403022134651918,0.051,0.388,1.1429962217666e-178
"Tnni3k",1.27541238363862e-182,-0.0789060206418394,0,0.063,6.67385037986581e-178
"Stk32a",3.42828247666688e-182,1.95814010944485,0.927,0.316,1.79391737156548e-177
"Spata6l",2.40982827440651e-181,-0.397321962407974,0.037,0.333,1.26099084114869e-176
"Jhy",4.56452076421376e-181,-0.742490128975624,0.156,0.665,2.38847678029013e-176
"Rassf8",9.45879946941321e-180,-0.370903045830955,0.025,0.272,4.94950599835985e-175
"Rdx",1.45035922640567e-179,1.78348698112026,0.868,0.244,7.58929472401294e-175
"Dcdc5",1.71582454542805e-179,-0.630633072008022,0.076,0.463,8.97839509886137e-175
"Cldn7",6.48692459407068e-179,1.80009069375775,0.922,0.451,3.39441303233937e-174
"Gm19817",6.9847743815781e-179,-0.115312028478947,0.003,0.121,3.65492289064837e-174
"Trim45",7.81460371576906e-179,-0.761738398079416,0.127,0.595,4.08914768635048e-174
"Nfix",1.72309076786069e-178,-1.76629305406739,0.516,0.919,9.01641706098465e-174
"Tmprss6",2.25890875777151e-178,1.5638800439166,0.959,0.8,1.1820191856791e-173
"Bzw2",8.98336422568035e-178,-1.27120132048781,0.265,0.779,4.70072499837176e-173
"Kcnc4",1.00097071719298e-177,-1.31168580859111,0.13,0.572,5.23777947185569e-173
"Fads2",3.2410511507106e-177,-0.128194924071738,0.004,0.126,1.69594483563233e-172
"Fetub",3.62424164674663e-176,1.48419127891475,0.996,0.963,1.89645692649311e-171
"Ppp1r14b",1.45410298977463e-175,-1.82821789979201,0.702,0.914,7.60888471459372e-171
"Prxl2a",3.16253736536086e-175,1.55275163508523,0.975,0.877,1.65486092717238e-170
"Dnali1",4.53220168557107e-175,-0.0923846213237881,0.001,0.084,2.37156517600878e-170
"Scn9a",4.91712054455992e-175,-1.40097427343859,0.888,0.991,2.57298166735187e-170
"Zmynd10",6.40979024250166e-175,-0.295668604546073,0.023,0.263,3.35405094019385e-170
"Tom1",2.24321932704979e-174,-1.61581168649987,0.36,0.84,1.17380937726534e-169
"5330413P13Rik",4.70264465470568e-174,-0.742813215399464,0.195,0.723,2.46075286846784e-169
"Ldlrap1",2.56452302716965e-172,-0.496443125364626,0.075,0.46,1.34193796442706e-167
"3110039M20Rik",2.75833121071165e-172,1.85024915755221,0.821,0.077,1.44335197262909e-167
"Cotl1",2.81796106361297e-172,-0.96996312189473,0.118,0.558,1.47455448575676e-167
"Trib2",1.30036545362396e-171,-0.248070689363021,0.027,0.281,6.80442230917812e-167
"Rps4x",2.98622147228744e-171,1.77646057285481,0.982,0.951,1.56260010980385e-166
"Ppp3ca",7.32990741852645e-171,1.48196999412869,0.966,0.821,3.83552065489233e-166
"Prkce",1.42731254542582e-170,-0.217384158461872,0.022,0.253,7.46869835644971e-166
"Armc2",2.34414713864432e-170,-0.746274313961673,0.187,0.7,1.22662187323841e-165
"Ltbp2",4.92062286915978e-170,-0.210229573695057,0.007,0.156,2.57481432874524e-165
"5430403N17Rik",4.75898965952484e-169,-0.0509269573742271,0,0.06,2.49023651913956e-164
"Tmem229b",8.08326092561834e-169,-0.0637030775014874,0.001,0.072,4.22972794454831e-164
"Dap",8.38979025806923e-169,-0.357333185256731,0.062,0.416,4.39012554833989e-164
"Tmc5",2.44469399986613e-168,-0.154681932682643,0.005,0.135,1.27923502930995e-163
"Ppp1r3c",2.82060527759973e-168,-0.0806728830468397,0.001,0.077,1.47593812360961e-163
"Xntrpc",2.30935078283243e-167,2.12869317742642,0.813,0.107,1.20841398413273e-162
"2310002D06Rik",3.04769106216012e-167,-0.100998254717395,0,0.07,1.59476530209652e-162
"Fam241a",3.23959821242532e-167,1.63871393848222,0.908,0.614,1.6951845566158e-162
"Gm35167",3.29269947253963e-167,-0.064939229636943,0,0.07,1.72297085299581e-162
"Arhgef10l",1.32702692778428e-166,-0.104573490128497,0.004,0.126,6.94393380501679e-162
"Plxna4os2",1.34585232535616e-166,-0.17256378828243,0.001,0.079,7.04244146289117e-162
"Elovl4",8.02864994913526e-165,-0.798332418954762,0.193,0.705,4.20115165888401e-160
"Pdia3",8.13429982252784e-165,1.20453113641319,0.982,0.935,4.25643506813414e-160
"Dock1",2.5362883933404e-164,-0.144629439685608,0.003,0.107,1.32716362758323e-159
"Ppp1r18",3.27274141026771e-164,-0.06779564981056,0.001,0.072,1.71252739775079e-159
"Calb2",9.87081050237436e-164,1.50592962986975,0.999,0.835,5.16509901157743e-159
"Bhlhe41",4.22246148480237e-163,-0.845504653434181,0.207,0.716,2.20948742115254e-158
"Frmd3",1.10791866824103e-162,1.64844734185941,0.87,0.447,5.79740601530483e-158
"Slit2",2.33816331362654e-161,-0.191142040055717,0.009,0.163,1.22349071712136e-156
"Grk2",2.45195649497659e-161,1.52433912621925,0.801,0.1,1.2830352751264e-156
"Cdkn1b",3.42292321063225e-161,1.66097779690625,0.804,0.093,1.79111302842754e-156
"Stbd1",6.91957545674577e-161,1.91190777671288,0.929,0.721,3.62080624925136e-156
"Id1",7.92050200778546e-161,-0.311401043284158,0.016,0.212,4.1445610856139e-156
"Grin2b",2.20173615328036e-160,-0.336201583874978,0.014,0.195,1.15210247692701e-155
"Vil1",2.40173245778817e-160,1.62048855750634,0.788,0.058,1.25675454318681e-155
"Sub1",1.65975467216901e-159,-1.77538880483463,0.775,0.914,8.68499827305877e-155
"Atp8b3",2.93629709049793e-159,-0.434001671512224,0.061,0.398,1.53647617854485e-154
"Dlx6os1",3.02414026009129e-159,1.68510824122601,0.921,0.377,1.58244187389797e-154
"Akap12",4.58109784890442e-159,1.69076755891532,0.834,0.181,2.39715107139622e-154
"Unc13c",5.21613639354275e-159,-0.662323682336796,0.113,0.551,2.72944769064911e-154
"Acsl4",1.73852880604407e-158,1.70407883126035,0.916,0.628,9.0971996833868e-154
