"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Clasp2",4.61249456170991e-09,0.754087423732099,0.73,0.305,0.000241358002930594
"Spry2",4.73214965185726e-09,1.0990818689465,0.737,0.288,0.000247619194832735
"Pank1",4.77656433657468e-09,0.680195694985021,0.526,0.085,0.000249943282039943
"Mta3",4.90716626495071e-09,0.720861709031923,0.599,0.169,0.000256777289146076
"5730403I07Rik",4.98036747591398e-09,-0.660681147731471,0.336,0.746,0.000260607688912151
"Srsf7",5.32746849710434e-09,-0.745413387273581,0.854,1,0.000278770444047979
"Pcdh17",5.64572319249414e-09,-0.751878161026786,0.109,0.475,0.000295423757493641
"Gm43935",6.44971634995704e-09,-0.265425920379931,0.007,0.254,0.000337494307444202
"Ints6",6.64693388678092e-09,-0.794663037719458,0.504,0.831,0.000347814109493585
"Syngr1",6.75257963288986e-09,-0.41025353843924,0.08,0.424,0.000353342234450228
"Marcks",7.41016296363061e-09,0.510138407878706,1,0.983,0.000387751597397899
"Cdv3",8.02130791575038e-09,0.767778917931128,0.978,0.881,0.00041973097930747
"S100g",8.20567786284847e-09,-0.34323956227507,0.007,0.254,0.000429378505529272
"Ankrd10",9.2846331976641e-09,-0.821004826165355,0.796,0.949,0.00048583700133417
"Trim24",9.467125699156e-09,0.951095492632717,0.92,0.746,0.000495386286459736
"Sowaha",1.0074397060825e-08,0.83749762310004,0.781,0.373,0.000527162975001787
"Sap30l",1.05106149740267e-08,-0.681191995894573,0.569,0.847,0.000549988949745896
"Rps14",1.05922217444934e-08,-0.433157114933089,0.985,1,0.000554259187224104
"Rgs9",1.08805825295613e-08,0.603156702244441,0.46,0.034,0.000569348242024353
"Rhpn2",1.10593981486785e-08,-0.54027787103604,0.168,0.542,0.000578705126925899
"Arrdc3",1.10875121275891e-08,-0.525769901000567,0.109,0.475,0.000580176247100352
"Nudt3",1.10899927862517e-08,-0.638133233255505,0.832,0.966,0.00058030605252619
"Ankrd29",1.11934099556367e-08,-0.462056958254714,0.044,0.339,0.000585717562748604
"Rassf2",1.12445677356923e-08,-0.457251013486393,0.088,0.441,0.000588394495905571
"Nrtn",1.13831224735571e-08,0.723991591170411,0.431,0.017,0.000595644649673821
"Tmsb4x",1.1669247853914e-08,0.435778276302001,1,1,0.000610616732451756
"Ppfibp2",1.17880367556315e-08,-0.434700646754183,0.029,0.305,0.000616832599311929
"Bcl9",1.19371493642096e-08,-0.676343465373355,0.438,0.797,0.000624635214780996
"Stk38l",1.22436964657958e-08,-0.578873989164552,0.168,0.542,0.000640675904965699
"Macir",1.25654173903689e-08,-0.583704759874932,0.314,0.695,0.000657510595785831
"Cep120",1.28011681329378e-08,0.895344782924465,0.832,0.559,0.000669846724892234
"Tmsb10",1.28520479292022e-08,0.4225346359897,1,1,0.000672509111991365
"Synpr",1.29466251923961e-08,0.613810418704093,0.409,0,0.000677458056442511
"Cdyl",1.29575346477196e-08,-0.760598721565257,0.401,0.78,0.000678028915511224
"Cxxc5",1.32836632778367e-08,0.780061744643094,0.664,0.22,0.000695094248339362
"Gramd1c",1.36745045572879e-08,-0.49099021721121,0.066,0.39,0.000715545799969206
"Sorl1",1.38519456614165e-08,0.771287903405966,0.584,0.136,0.000724830760624939
"Dsp",1.38909121645114e-08,1.00744005789518,0.664,0.237,0.000726869760832385
"Chd7",1.40730641713412e-08,0.790715975014139,0.905,0.729,0.000736401228893771
"Tox3",1.44783115258618e-08,0.83207680136547,0.642,0.203,0.000757606607213769
"Gm9732",1.47976768186786e-08,-0.382539054204808,0,0.22,0.000774318034890998
"Camk2b",1.50770259693039e-08,0.668699576339358,0.453,0.034,0.000788935537895765
"Cnpy1",1.55869582167196e-08,0.815154221059048,0.759,0.407,0.000815618762606286
"Mapre2",1.5610533405396e-08,0.823847758010225,0.847,0.763,0.000816852381504158
"Pcdh1",1.56535542386917e-08,-0.564262558305298,0.153,0.525,0.000819103532648019
"Srpk2",1.61710482976067e-08,-0.658593316428722,0.847,0.966,0.000846182444268864
"Rpl18",1.62813002848392e-08,-0.612920410932907,0.912,1,0.000851951600004779
"Grtp1",1.63045711150293e-08,-0.589522132441492,0.321,0.712,0.000853169292736138
"Arid3a",1.67035842249282e-08,-0.418676214710154,0.131,0.525,0.000874048451737816
"Ube2g1",1.67740049304441e-08,-0.756082431981091,0.577,0.831,0.000877733355995349
"Cldn23",1.74631665250926e-08,-0.479909916608961,0.073,0.407,0.00091379511475852
"Gm15728",1.76341757823617e-08,-0.503550373811022,0.161,0.525,0.00092274351616364
"Atp8a1",1.76919141020439e-08,0.811568871082359,0.533,0.119,0.000925764789217653
"Fblim1",1.7801759219274e-08,0.866914711944769,0.569,0.136,0.00093151265466695
"Ccdc184",1.79786745722689e-08,-0.859562693125513,0.482,0.814,0.000940770104343114
"Ndufa11",1.82317300071634e-08,0.593966892738832,0.942,0.966,0.000954011736084838
"Sncaip",1.87130815713757e-08,0.666969162957805,0.474,0.051,0.000979199419385374
"Slc30a1",2.02639347620903e-08,0.718813152611929,0.511,0.085,0.0010603509142959
"Insm1",2.05314166594353e-08,0.887890789945757,0.818,0.542,0.00107434743953827
"Klhl31",2.17371638744219e-08,-0.542547938579869,0.029,0.305,0.00113744057405687
"Ppp2cb",2.20608308909375e-08,0.972170430050409,0.781,0.441,0.00115437709803008
"Mcf2l",2.20634375519395e-08,-0.804835271951259,0.569,0.864,0.00115451349678034
"Ttll3",2.35417145473886e-08,-0.421528861291777,0.08,0.407,0.0012318672971212
"Ttll6",2.3970097364439e-08,-0.572807880693523,0.19,0.593,0.001254283284789
"Thsd7b",2.46820711420694e-08,0.807206131549075,0.869,0.593,0.00129153873665106
"Jpt1",2.46865477818148e-08,0.52312652091589,0.985,1,0.00129177298577902
"Gng3",2.48834476505527e-08,0.862167643412492,0.584,0.153,0.00130207616521047
"Pcsk1n",2.51575910040768e-08,0.639438588110872,0.453,0.051,0.00131642126447033
"Trpm4",2.65847122262881e-08,-0.369486853965786,0.044,0.339,0.00139109823666498
"Calm2",2.69187221844949e-08,-0.598064713231682,0.978,1,0.00140857597574807
"Gmpr",2.70436437696918e-08,0.593207262020138,0.416,0.017,0.00141511274753666
"Mical2",2.72969394957337e-08,-0.716030378673186,0.723,0.966,0.00142836695299326
"Trabd",2.78473938874563e-08,-0.809274659784549,0.438,0.712,0.00145717057994893
"Gng5",2.82991633294708e-08,0.771965380350073,0.723,0.305,0.00148081031954122
"Gm9958",3.0235233144394e-08,-0.642195404046492,0.277,0.661,0.0015821190447467
"Cd59a",3.0730036359631e-08,0.789479662242933,0.482,0.068,0.00160801061259041
"Srgap1",3.14298746688234e-08,0.759381673927536,0.964,0.915,0.00164463105179552
"Spock2",3.33289972822653e-08,0.785714895848301,0.635,0.22,0.0017440064407891
"Stx3",3.39895475443215e-08,-0.830346046332995,0.438,0.712,0.00177857105435171
"Cacna1h",3.63728242351366e-08,-0.478875865447022,0.139,0.492,0.00190328077375199
"Kcnmb2",3.6746218081354e-08,0.870141356812971,0.628,0.254,0.00192281935354301
"Foxp1",3.79477797366379e-08,0.742776808781644,0.92,0.847,0.00198569347027905
"Abcd3",3.82358294862316e-08,0.668200122964538,0.489,0.085,0.00200076624952604
"Calm1",3.82817263767496e-08,0.55772235582008,1,1,0.00200316789611618
"Fkbp4",3.83448932133517e-08,-0.752976915975619,0.65,0.915,0.00200647322717506
"Stox2",3.87950783817716e-08,0.682092831119432,0.642,0.237,0.00203003006648296
"Art5",4.10402385704484e-08,0.566951053846283,0.387,0,0.00214751256367585
"Chrna3",4.10402385704484e-08,0.539252228870726,0.387,0,0.00214751256367585
"Gm10138",4.56057057569819e-08,-0.476627473753142,0.109,0.441,0.00238640976514559
"Olfr24",4.59869855558211e-08,-0.304481343995376,0.015,0.254,0.00240636099317945
"Tsc22d1",4.82636952553711e-08,-0.597686791835218,0.825,0.983,0.0025254943816278
"Nav3",4.8288667185259e-08,0.609542064592801,0.416,0.017,0.00252680108780305
"Gm43009",4.85122299100149e-08,-0.541634187652878,0.124,0.458,0.00253849945450135
"Wapl",5.11596725458858e-08,-0.965683136315905,0.912,0.983,0.00267703218530857
"Csrp1",5.18231293794384e-08,0.726351770325073,0.496,0.085,0.00271174889103787
"Rack1",5.54461078083664e-08,-0.437151123773328,0.942,1,0.00290132848328839
"Slc26a7",5.72193365388234e-08,-0.316130860569573,0,0.203,0.00299411622306701
"Nell1",5.72193365388234e-08,-0.341507609969013,0,0.203,0.00299411622306701
"Spg21",5.74137558671844e-08,0.786154901854138,0.701,0.373,0.00300428960326216
"Kdm5a",5.75603428737664e-08,-0.715914863512135,0.657,0.898,0.00301196006155557
"Bcl11a",5.86700867989174e-08,-0.554577669684551,0.248,0.627,0.00307002963192695
"Lrrc59",5.94350996408799e-08,-0.757981165416009,0.577,0.814,0.00311006045890832
"Pde4a",6.09083916598799e-08,-0.611145902287176,0.161,0.525,0.00318715341038654
"Gclc",6.15326755450231e-08,-0.701074113493395,0.431,0.78,0.00321982031324442
"Pcdh9",6.29115241395633e-08,0.876175935776472,0.555,0.136,0.00329197132365093
"1700012B09Rik",6.55134888239667e-08,-0.651307975026032,0.124,0.475,0.00342812432969171
"Agrn",6.55513001966616e-08,0.778902639375578,0.839,0.627,0.00343010288539071
"Rlf",6.81504124447179e-08,-0.754612886403093,0.774,0.898,0.00356610663199475
"Ndufa4",6.98553501269929e-08,-0.570480394680688,0.985,1,0.00365532090609516
"Thrap3",7.07106222341173e-08,-0.723045154667364,0.854,0.983,0.00370007472964466
"Gpm6b",7.21591427889482e-08,0.796385817583749,0.679,0.254,0.00377587146471729
"Crip1",7.38370740470719e-08,1.0552719165323,0.818,0.593,0.00386367257366113
"Cotl1",7.66830381949883e-08,-0.693585739621482,0.861,1,0.00401259333962915
"Tekt1",7.84602528491005e-08,0.607656918657142,0.423,0.034,0.00410558965083488
"Tnrc18",8.41303382533597e-08,-1.32084311841699,0.635,0.847,0.00440228820978355
"Racgap1",8.60076269884027e-08,0.754608653172204,0.664,0.288,0.00450052109742215
"Selenom",8.64562142029555e-08,0.607788593506092,1,1,0.00452399432059805
"Optn",8.6983138732786e-08,0.613757124853532,0.372,0,0.00455156670047049
"Ksr2",8.87644362252892e-08,-0.724213498057245,0.416,0.746,0.00464477665436071
"Gadd45a",9.28065792996565e-08,0.895338475582315,0.635,0.288,0.00485628987501313
"Pcdh8",9.64380886226202e-08,0.647588102207366,0.409,0.034,0.00504631586335584
"Zmiz1",9.73437350230697e-08,0.693376971121802,0.942,0.949,0.00509370562255217
"Sh3d19",1.01196668626257e-07,-0.267372495219129,0.007,0.22,0.00529531807920614
"Gm1673",1.0255083383013e-07,0.614962749495759,0.949,0.915,0.00536617748182923
"Gyg",1.08576138679251e-07,0.965614203269423,0.679,0.39,0.00568146360866916
"Zbtb7c",1.11985412875203e-07,-0.354735507631052,0.007,0.22,0.00585986069952075
"Miat",1.1303832674545e-07,0.676873553846508,0.416,0.034,0.00591495652360919
"Gm8126",1.15822962920139e-07,-0.379050563168882,0.007,0.22,0.00606066818072213
"Cilk1",1.16465065513585e-07,-0.676965316134153,0.511,0.78,0.00609426748312936
"Snx16",1.17258949714523e-07,-0.518511031291282,0.131,0.475,0.00613580906171187
"Adgrl3",1.25627578257274e-07,-0.686048173781105,0.635,0.932,0.00657371428746837
"Pdap1",1.26063418608594e-07,-0.388157798339283,0.985,1,0.00659652050553192
"Zfp317",1.2998169542374e-07,-0.56620903914653,0.19,0.542,0.00680155217643804
"Dnm1",1.31772701338157e-07,-0.400680652514548,0.044,0.322,0.00689527014292172
"Chga",1.31912151246594e-07,1.32309791836421,0.832,0.678,0.00690256713828054
"Nsg1",1.34249593250586e-07,0.797519932650893,0.891,0.729,0.00702487846602343
"Mtf2",1.3659252636902e-07,0.826789477131642,0.803,0.644,0.00714747712731173
"Ppif",1.37179539495945e-07,0.661860813793587,0.511,0.119,0.0071781937632043
"Rabgap1l",1.48397511712047e-07,0.785406424129629,0.737,0.373,0.00776519659535627
"Nell2",1.51456167310001e-07,-0.245085465412261,0.007,0.22,0.00792524686683042
"Misp",1.51675593570402e-07,0.636634865089041,0.474,0.085,0.0079367287847584
"Rnd2",1.60125018935775e-07,-0.667554169324899,0.248,0.576,0.00837886186585231
"Gm10134",1.63067042693293e-07,0.651085086544146,0.453,0.068,0.00853280914301194
"Zdhhc23",1.64834254363311e-07,-0.259121577507206,0.015,0.237,0.00862528202806899
"H3f3a",1.6492858623101e-07,-0.474157087711192,1,1,0.00863021813171007
"Snhg6",1.69523613784328e-07,-0.503700107265822,0.358,0.695,0.00887066213849252
"Lrrc42",1.78706147394281e-07,0.689558228093673,0.832,0.712,0.00935115657470057
"Gtf2a1",1.80609271294926e-07,-0.732625469954346,0.657,0.898,0.00945074133904961
"Tubb4a",1.81795371375412e-07,0.526492270883666,0.358,0,0.00951280639796117
"Gm37928",1.81795371375412e-07,0.424208742474796,0.358,0,0.00951280639796117
"Srsf1",1.84018340655691e-07,-0.661293648620571,0.891,0.966,0.00962912771149036
"Msi2",1.90676486424805e-07,-0.657955908544231,0.912,1,0.00997752850515079
"Atp11b",1.94751005429134e-07,0.736054264970981,0.766,0.508,0.0101907358610903
"Spa17",2.03735369542639e-07,-0.721735171504773,0.599,0.847,0.0106608606820577
"Pllp",2.05052404746546e-07,-0.241331355985939,0.015,0.237,0.0107297771831725
"Rps10",2.08924377315994e-07,-0.411769741681552,0.956,1,0.010932385891814
"Gprc5c",2.11521207766365e-07,-0.246463696351847,0.015,0.237,0.0110682702387906
"Arl6ip5",2.16481138088721e-07,0.772122260560201,0.766,0.475,0.0113278085127685
"Gm26777",2.19000622497307e-07,-0.24303573671532,0,0.186,0.0114596455734166
"Gm21104",2.19000622497307e-07,-0.160009005731952,0,0.186,0.0114596455734166
"Ccdc85a",2.21646571922624e-07,-0.469051883136876,0.19,0.542,0.0115981001689951
"6330408M09Rik",2.25834523570718e-07,-0.420564527478435,0.131,0.441,0.0118172431148849
"Abca5",2.29484295455093e-07,-0.426870701259749,0.051,0.322,0.0120082247282787
"Bcl2l1",2.35073260065633e-07,0.532827463407625,0.978,0.966,0.0123006784794544
"Dyrk4",2.37531588012132e-07,-0.420804286686392,0.124,0.441,0.0124293154059108
"Dbi",2.38111045723724e-07,0.636309815267627,0.555,0.136,0.0124596366895853
"Nos1ap",2.41121333765809e-07,0.776572154010988,0.628,0.271,0.0126171560319635
"Col8a1",2.42612435142009e-07,-0.537274393124222,0.058,0.339,0.0126951808936759
"Rapgef5",2.47286470307608e-07,-0.368052787416595,0.051,0.322,0.0129397591317862
"Enho",2.62991561810378e-07,0.808380198712213,0.737,0.441,0.0137615594548516
"Chchd2",2.68244983896761e-07,-0.555941693685847,0.971,1,0.0140364552723658
"Tubb4b",2.7683253076313e-07,0.678802168071192,0.905,0.898,0.0144858158372423
"Ttc8",2.8581651773718e-07,-0.428794938392462,0.19,0.542,0.0149559209236334
"Trim45",2.99260503430009e-07,-0.32879798889845,0.029,0.271,0.0156594043629821
"A930004D18Rik",3.07341461117812e-07,-0.531176369463752,0.212,0.542,0.0160822566359118
"Dctn3",3.1466281711543e-07,-0.494946655772643,0.942,1,0.0164653612311991
"Gabrb3",3.16309940861737e-07,-0.247608738734853,0.029,0.271,0.0165515502754721
"Akap17b",3.30600378887976e-07,-0.641600805958548,0.606,0.864,0.0172993260260711
"Olfr373",3.34295348168276e-07,-0.314090114997288,0.029,0.271,0.0174926726836014
"Pcbp4",3.36528125281695e-07,0.708286563945432,0.818,0.559,0.0176095072116153
"Zfp341",3.41787280769917e-07,-0.722565026719977,0.219,0.525,0.0178847030408475
"Rpl7",3.43542810216943e-07,-0.460519835697988,0.964,1,0.017976564630222
"Inka2",3.43966036425475e-07,0.567498773299723,0.518,0.102,0.0179987107880358
"Hint1",3.58798921520875e-07,-0.612434611840517,0.964,1,0.0187748711664228
"Wdr66",3.62639563428504e-07,-0.611240878263321,0.766,0.949,0.0189758404355233
"Adgrl2",3.65381084449086e-07,-0.488034790122732,0.168,0.508,0.0191192960059673
"Ppp3r1",3.73309524097232e-07,-0.80717456168689,0.774,0.932,0.0195341674674359
"Dynll2",3.82860621941365e-07,-0.544941294555385,0.956,1,0.0200339477643258
"Sppl2a",3.91964995320743e-07,0.67031764447416,0.635,0.305,0.0205103523101485
"Syt4",3.95445375947976e-07,0.673495680997669,0.599,0.186,0.0206924701872297
"Tpr",4.06278582556975e-07,0.568603607241885,0.927,0.915,0.0212593393894588
"Klhl29",4.10279547992703e-07,0.514376302220796,0.445,0.068,0.0214686979078142
"Zhx2",4.14809584671799e-07,0.581554165181248,0.431,0.068,0.0217057411371212
"Osbpl3",4.26978294821009e-07,-0.336042041845089,0.131,0.458,0.022342493233099
"Foxa1",4.35023784240229e-07,-0.344997936477245,0.007,0.203,0.0227634895579385
"Zfp386",4.40873352395185e-07,0.671868571597556,0.839,0.644,0.0230695799107828
"Ppfia3",4.66645465410667e-07,-0.555887442433191,0.051,0.305,0.0244181572685439
"Khdrbs2",5.27965841940818e-07,-0.731755663579269,0.051,0.305,0.0276268686112372
"Dpysl4",5.35463957148314e-07,0.713585812343437,0.336,0,0.0280192224856998
"Gm45716",5.43022811022916e-07,0.524928192743353,0.445,0.085,0.0284147546323961
"Mcc",5.43168668095789e-07,-0.543663370698669,0.328,0.644,0.0284223868954483
"Fbn2",5.4881902792736e-07,-0.268136757186719,0.007,0.203,0.028718053274355
"Xbp1",5.48943000533532e-07,0.738249468070451,0.708,0.356,0.0287245403889181
"Tmem200a",5.52311521662193e-07,0.585143653931495,0.445,0.085,0.0289008049940176
"Gpr12",5.53250618642004e-07,0.490458031470873,0.358,0.017,0.0289499451216801
"Ss18",5.59639639074347e-07,-0.517128153456986,0.489,0.831,0.0292842633938433
"Acsl5",5.63372149540893e-07,0.859818685091892,0.628,0.322,0.0294795744690263
"Sema3a",5.74486101535201e-07,0.691240202123328,0.577,0.186,0.0300611342350325
"Zfp687",5.75922003964462e-07,-0.431919043062063,0.277,0.644,0.0301362707014484
"Odf2",6.20836449534598e-07,-0.619154314083651,0.708,0.898,0.0324865088947969
"Cd200",6.37763802572594e-07,0.634505224005349,0.474,0.102,0.0333722664972161
"Gm28112",6.39753941694124e-07,-0.311749321356172,0.015,0.22,0.0334764045070284
"Gcnt2",6.5196457128631e-07,-0.47283388682113,0.153,0.475,0.0341153501216987
"Rara",6.5312979956739e-07,-0.459309492533603,0.168,0.475,0.0341763230219628
"Atp2b2",6.66026787307559e-07,0.691386812517976,0.358,0.017,0.0348511836994427
"Txn1",7.00350828493529e-07,-0.781299391590818,0.912,0.983,0.0366472578025809
"Gm42741",7.04783521358915e-07,-0.32724993246045,0.022,0.237,0.0368792073221479
"Mnat1",7.05211486120321e-07,0.554188416950882,0.504,0.102,0.0369016014342181
"1700016K19Rik",7.14629737069849e-07,0.53620471634045,0.401,0.051,0.037394430251654
"Gm7435",7.16196102896709e-07,-0.455861107405301,0.109,0.39,0.0374763934762761
"Tgfb1",7.29016855841755e-07,0.556573684848977,0.38,0.034,0.0381472650156315
"Raly",7.3384131443581e-07,-0.503821024215966,0.664,0.915,0.0383997144604826
"Hs3st3a1",7.43180438361094e-07,-0.388317700509987,0.036,0.271,0.038888402798121
"Gfra1",7.62474335290106e-07,0.475474547195888,0.328,0,0.0398979945427254
"Gm19569",7.75222962165943e-07,-0.484095846068682,0.102,0.39,0.0405650919412573
"B930059L03Rik",7.80889555890915e-07,-0.372463386328374,0.051,0.305,0.0408616077911039
"Zzef1",7.83294728199992e-07,-0.603387499261807,0.365,0.712,0.040987463242521
"Rpl8",7.98072836063969e-07,-0.373603627184866,0.993,1,0.0417607572927193
"Ncald",8.04033253182603e-07,-0.43342688475648,0.036,0.271,0.0420726480392861
"Rgs7",8.30234407240238e-07,-0.22200221238774,0,0.169,0.0434436758276599
"Flt4",8.30234407240238e-07,-0.457208118631712,0,0.169,0.0434436758276599
"Etv4",8.30234407240238e-07,-0.316589927810322,0,0.169,0.0434436758276599
"Rangrf",8.30234407240238e-07,-0.230342102329483,0,0.169,0.0434436758276599
"4930425P05Rik",8.30234407240238e-07,-0.208884543650683,0,0.169,0.0434436758276599
"Gm19410",8.30234407240238e-07,-0.187694336131438,0,0.169,0.0434436758276599
"Drd2",8.30234407240238e-07,-0.218006378463639,0,0.169,0.0434436758276599
"1700013H16Rik",8.30234407240238e-07,-0.512439151390615,0,0.169,0.0434436758276599
"App",8.49172186557787e-07,-0.545068603824045,0.883,0.983,0.0444346330060093
"Rbm11",8.69314844500812e-07,-0.332865263512322,0.102,0.407,0.045488637868194
"Ago2",8.94949077865101e-07,-0.848931686652389,0.467,0.729,0.0468300003974471
"Apbb1",9.05179847294522e-07,-0.465628685193386,0.759,0.915,0.0473653458693804
"Anp32e",9.05387413763029e-07,0.590425913230553,0.657,0.322,0.047376207199978
"Gm11934",9.16264243310521e-07,-0.250592899008834,0.036,0.271,0.0479453590597096
"1700001L19Rik",9.35941033704682e-07,0.459561957973986,0.38,0.034,0.0489749864706649
"Srgap3",9.59450248093471e-07,0.592592491527843,0.438,0.068,0.0502051531319871
"Ldb1",9.65134243402312e-07,-0.532588332864232,0.73,0.898,0.0505025795545128
"Pidd1",9.76683738180404e-07,0.817691535139364,0.445,0.085,0.051106929967766
"Pknox2",9.90446169311543e-07,-0.300079802613245,0.058,0.322,0.0518270767015651
"Tnrc6b",1.05483003200663e-06,0.703028240227235,0.847,0.678,0.0551960910848108
"Ptch1",1.06893117719414e-06,-0.252422957594217,0.051,0.305,0.0559339617090379
"Dlx3",1.07551302660277e-06,0.539590728279115,0.438,0.085,0.056278370143043
"a",1.08225008089016e-06,0.623490494270024,0.321,0,0.0566308999827392
"Zdhhc13",1.08936886785404e-06,0.626127502786442,0.526,0.169,0.0570034047481984
"Pde5a",1.09489403320257e-06,-0.300780733829004,0.051,0.305,0.057292520075391
"Gpr171",1.13236039933275e-06,-0.7234271731308,0.372,0.678,0.0592530226158849
"Vim",1.14763256175743e-06,0.53974397539435,0.978,1,0.0600521690590808
"Tmem219",1.15186355714646e-06,0.501834548091397,0.423,0.068,0.0602735643548026
"Asphd2",1.15196430528055e-06,0.432288984029546,0.343,0.017,0.0602788362024154
"Vgll4",1.15407522839446e-06,0.766482253867412,0.774,0.542,0.0603892944761968
"Pbx2",1.15745695904912e-06,-0.28246055566788,0.044,0.288,0.0605662502961633
"Bpgm",1.2241516844906e-06,0.786562401416812,0.891,0.712,0.0640561851943394
"Cd151",1.23078193799815e-06,0.55727656277848,0.445,0.102,0.0644031264696294
"Setd1b",1.23486614640062e-06,-0.629898030413613,0.38,0.712,0.0646168408427052
"Unc13c",1.30196519754053e-06,-0.239643029132677,0.029,0.254,0.0681279328917032
"Hspa2",1.32405595715957e-06,0.557807831759656,0.394,0.051,0.0692838760702886
"Igsf21",1.33397836200774e-06,0.519971985630927,0.343,0.017,0.0698030857487792
"Fhl1",1.38756110597126e-06,-0.395030314867584,0.058,0.305,0.072606909992158
"Zfp41",1.40268172005156e-06,0.60085286358444,0.526,0.153,0.0733981263651378
"Tmem47",1.40376858666758e-06,0.551568268237592,0.416,0.068,0.0734549988345546
"Ttc5",1.40399624630036e-06,-0.506938330106613,0.839,0.983,0.0734669115801591
"Colec12",1.44289014590545e-06,-0.660092261632904,0.686,0.915,0.0755021126647945
"Cwc25",1.47753525586975e-06,0.62979364434486,0.606,0.271,0.0773149873338965
"BC049352",1.48819131656795e-06,0.6799577726865,0.847,0.797,0.0778725870220511
"Dusp1",1.49178069294797e-06,-0.509747694125576,0.307,0.661,0.0780604083198884
"Casp6",1.50491453631173e-06,0.683294309325601,0.737,0.424,0.0787476629415839
"Gm43010",1.51257102260515e-06,-0.231429460421476,0.007,0.186,0.0791483038998596
"Gm48932",1.53119977923493e-06,0.431539434222177,0.314,0,0.0801230908480264
"Tuba1a",1.5335412452222e-06,0.451828318735791,1,1,0.0802456127387421
"Pde1a",1.53697790554699e-06,0.687637073514726,0.336,0.017,0.0804254428635574
"Tmem74bos",1.56046284057059e-06,-0.592565968248461,0.131,0.424,0.0816543390585372
"Cab39",1.62033073033333e-06,0.709220182513765,0.766,0.542,0.084787046126152
"Rpsa",1.62982099329625e-06,-0.388471019450075,0.949,0.983,0.0852836431162128
"Pgm2l1",1.65074468592776e-06,0.623884771045109,0.526,0.169,0.0863785171805419
"Akap13",1.65705787110543e-06,0.604237611803963,0.657,0.305,0.0867088672213336
"Ppp1r14c",1.67173565572506e-06,-0.501344707416098,0.058,0.305,0.0874769116571252
"Atp1a1",1.6849731158243e-06,0.696115909061437,0.898,0.729,0.0881695882317382
"Stom",1.69104521893355e-06,-0.347756550895553,0.197,0.525,0.0884873231711356
"Nucks1",1.71528524279522e-06,-0.548605543639178,0.803,0.966,0.0897557308997457
"Phc1",1.73785981540043e-06,-0.530014947910552,0.365,0.644,0.0909369905604581
"Siah2",1.74817858658633e-06,-0.432612684458069,0.219,0.542,0.0914769409003028
"Gas5",1.86546509201555e-06,-0.468606811691468,0.883,0.966,0.0976141918698978
"Purg",1.87555692708255e-06,-0.531015787432077,0.277,0.61,0.0981422673234486
"Sox13",1.90328518424276e-06,-0.508182673994295,0.212,0.525,0.099593203835871
