"setA","setB","padj","pval","odds.ratio","jaccard.index","A.nCells","B.nCells","AB.intersect","A.total.counts","B.total.counts","B.avg_in.A","B.avg_in_all.B"
"Vmn2r107","Pcdh9",9.40169173277706e-09,1.14262945789016e-10,4.10071691504104,0.0101097010109701,88,4608,47,15131,32574,5.57446808510638,4.99088541666667
"Vmn2r56","Robo2",1.00710599972309e-08,1.22613187201965e-10,4.19732146622764,0.0127754710954966,96,3075,40,16135,21861,5.225,6.18276422764228
"Vmn2r26","Flot1",1.01571643099047e-08,1.23878440363868e-10,4.43461492776382,0.00791476407914764,78,6544,52,7137,48103,6.69230769230769,5.82029339853301
"Vmn2r124","Cdk5r2",1.07300313396746e-08,1.31094406559312e-10,5.25218016735989,0.0330788804071247,195,617,26,30589,9249,3.61538461538462,3.51863857374392
"Vmn1r26","Kirrel2",1.07604716663127e-08,1.31696148165175e-10,10.8897493319751,0.00444444444444444,44,8770,39,16869,91269,9.2051282051282,9.68187001140251
"Olfr653","Ttc8",1.07801778633267e-08,1.32167587114989e-10,42.8246111767086,0.0425531914893617,33,163,8,3722,4011,3.625,3.63803680981595
"Vmn2r3","Sema4d",1.12832865061757e-08,1.3857682389361e-10,1.95418475306332,0.0454391319091217,678,2405,134,21546,21141,3.77611940298507,3.68316008316008
"Vmn2r18","Kirrel2",1.15799114119625e-08,1.42467191535102e-10,6.35001701831709,0.00569411228789432,61,8770,50,7128,91269,21.38,9.68187001140251
"Vmn2r42","Bmpr2",1.2300894086203e-08,1.5160015138919e-10,2.95239574643464,0.0120955989507432,142,6803,83,5811,47722,5.87951807228916,5.29722181390563
"Vmn1r30","Epha7",1.37303056851727e-08,1.69509946730527e-10,7.04486701802683,0.0188172043010753,78,1059,21,7608,10054,4.33333333333333,4.09915014164306
"Vmn2r28","Robo2",1.39376951413095e-08,1.72368009885476e-10,6.59365121407848,0.00871248789932236,51,3075,27,6736,21861,6.66666666666667,6.18276422764228
"Vmn1r73","Pcdh17",1.43145909009321e-08,1.77334843917737e-10,6.04305716786551,0.00727192595857206,53,4518,33,13047,38263,11.0606060606061,6.78198317839752
"Vmn2r26","Pcdh9",1.46863370594694e-08,1.82253873116147e-10,4.39257659681634,0.00926125349989231,78,4608,43,7137,32574,5.25581395348837,4.99088541666667
"Vmn1r77","Kirrel2",1.47737433385665e-08,1.83654120702416e-10,40.4950262283747,0.00330635047315015,30,8770,29,9421,91269,13.6551724137931,9.68187001140251
"Vmn1r47","Pcdh7",1.48349843346857e-08,1.84732279617279e-10,3.16303869289756,0.0162365903160336,150,3355,56,34007,25366,5.66071428571429,5.18569299552906
"Vmn2r30","Robo1",1.59809987223291e-08,1.99344338797903e-10,2.55782174686081,0.0224883177570093,243,3258,77,30393,24464,4.50649350649351,4.19306322897483
"Vmn2r32","Efna3",1.60885910757531e-08,2.01030069189533e-10,7.49545942601998,0.00515269573960035,50,7948,41,2953,61832,6.68292682926829,6.61537493709109
"Vmn2r68","Robo2",1.71570854469405e-08,2.14747577254627e-10,7.80897961617179,0.00775945683802134,42,3075,24,4160,21861,7.20833333333333,6.18276422764228
"Fpr-rs3","Flot1",1.83710631665796e-08,2.30334787448892e-10,3.65789691268086,0.00926910803829205,98,6544,61,3124,48103,7.72131147540984,5.82029339853301
"Vmn1r22","Kirrel2",1.93801021704264e-08,2.43399975996641e-10,3.7828310731735,0.00829828350574059,100,8770,73,6834,91269,14.3013698630137,9.68187001140251
"Vmn1r61","Apbb1",1.95002208377047e-08,2.45325090209066e-10,1.89975658918223,0.0274959564769887,405,6583,187,73520,42932,5.14973262032086,4.89609600486101
"Vmn1r199","Pcdh7",1.99373364186524e-08,2.51250127878271e-10,4.15427016060735,0.0117439812096301,91,3355,40,15898,25366,6.3,5.18569299552906
"Vmn2r4","Prtg",2.03252427740055e-08,2.56572653241002e-10,2.84851892483088,0.0372628726287263,407,1124,55,13501,10406,3.96363636363636,4.05249110320285
"Vmn2r85","Robo2",2.12469627082744e-08,2.68661666950712e-10,16.5671311911454,0.00551768906199286,23,3075,17,2083,21861,6.29411764705882,6.18276422764228
"Vmn2r32","Unc5b",2.15532738215971e-08,2.72995244910228e-10,7.38785925171672,0.0106796116504854,50,2032,22,2953,17052,4.81818181818182,4.07726377952756
"Olfr124","Pcdh7",2.25083545898275e-08,2.85573126283855e-10,3.34035171646342,0.0148428405122235,132,3355,51,19556,25366,5.66666666666667,5.18569299552906
"Vmn2r30","Cyfip2",2.30188686600643e-08,2.92875988060145e-10,2.30672405614025,0.0161888043690267,243,10177,166,30393,66609,6.47590361445783,5.56490124791196
"Vmn2r7","Enah",2.30188686600643e-08,2.93033570878686e-10,1.94660396493058,0.0539490720759603,1160,1282,125,32978,14225,3.728,3.6817472698908
"Olfr344","Apbb1",2.37370327136368e-08,3.02682911060728e-10,4.16033999387011,0.00801694146120103,81,6583,53,9128,42932,5.0188679245283,4.89609600486101
"Vmn2r4","Lgr4",2.37884596937924e-08,3.03846787493867e-10,3.45872637848396,0.0386473429951691,407,668,40,13501,8194,3.7,3.68712574850299
"Vmn2r7","Plxnb1",2.40414861580743e-08,3.07592169863867e-10,4.0378880787303,0.0260137719969396,1160,181,34,32978,4993,3.17647058823529,3.21546961325967
"Vmn2r41","Pcdh9",2.5165311105224e-08,3.22508152059772e-10,4.61144342472254,0.00862254796292304,71,4608,40,7126,32574,5.725,4.99088541666667
"Vmn1r37","Sema7a",2.51833487720932e-08,3.23277214149003e-10,6.25713359607402,0.036144578313253,401,201,21,92639,3216,3.52380952380952,3.72139303482587
"Vmn2r44","Rtn4rl1",2.63445414092821e-08,3.38746079037717e-10,3.06027306385411,0.0206627680311891,187,2431,53,11469,18782,3.81132075471698,3.79596873714521
"Vmn2r6","Dag1",2.72365226387824e-08,3.51115528085174e-10,3.57789217877739,0.0371819960861057,704,356,38,21865,7263,3.36842105263158,3.38483146067416
"Vmn2r102","Robo2",2.72365226387824e-08,3.51378949844602e-10,6.62369887139144,0.00839251129761136,49,3075,26,10087,21861,5.80769230769231,6.18276422764228
"Vmn2r96","Plxna1",2.83525740163932e-08,3.66382743387541e-10,6.86650338427653,0.00557058729906096,47,6271,35,11375,41040,4.82857142857143,4.61712645511083
"Vmn2r4","Nfasc",2.90331550143829e-08,3.75797597904995e-10,4.07140741897361,0.0386007237635706,407,454,32,13501,9529,3.21875,3.30616740088106
"Vmn1r71","Nrp2",3.059544017916e-08,3.96672907615663e-10,2.66272221626907,0.0124975203332672,178,10030,126,34417,73113,5.70634920634921,6.58285144566301
"Vmn2r49","Efnb3",3.08259323628128e-08,4.00319682100691e-10,20.5306916950401,0.040650406504065,190,66,10,21241,945,3.9,3.53030303030303
"Vmn1r30","Nrp2",3.2296401176787e-08,4.20105692611032e-10,5.00925354454478,0.00637196336121067,78,10030,64,7608,73113,8.234375,6.58285144566301
"Olfr124","Nptn",3.73774817119544e-08,4.86997818024952e-10,3.17100668633421,0.00974930362116992,132,10018,98,19556,72730,6.16326530612245,6.32251946496307
"Vmn2r115","Pcdh10",3.85034786489641e-08,5.02491038799544e-10,4.00977616478517,0.0136054421768707,102,2729,38,30319,28421,9.68421052631579,8.96995236350311
"Vmn2r74","Pcdh9",3.88420442862518e-08,5.07739140996755e-10,6.89946047746217,0.00627298291152931,44,4608,29,5399,32574,5,4.99088541666667
"Olfr124","Plxnb2",4.00528906860518e-08,5.24422700468831e-10,3.63740007344043,0.0168863261943987,132,2337,41,19556,20740,5.31707317073171,3.90072742832691
"Vmn2r9","Pcdh17",4.22876947171619e-08,5.54586794744274e-10,4.84170579964354,0.00813902331720194,65,4518,37,9883,38263,8.86486486486486,6.78198317839752
"Vmn1r228","Epha5",4.36234688835855e-08,5.73036724409523e-10,3.79167199256489,0.00888579817647968,134,12923,115,24284,128919,12.8086956521739,9.40439526425753
"Vmn1r221","Epha5",4.39500237326157e-08,5.78265082218191e-10,4.01576790945166,0.00842349304482226,126,12923,109,11042,128919,9.78899082568807,9.40439526425753
"Fpr-rs7","Epha7",4.49694144695009e-08,5.92638060739076e-10,10.9829761867409,0.0138248847926267,41,1059,15,1113,10054,4.53333333333333,4.09915014164306
"Vmn2r32","Cyfip2",4.63267967812172e-08,6.11516092331843e-10,9.57833093304465,0.00441956393635828,50,10177,45,2953,66609,6.13333333333333,5.56490124791196
"Olfr1509","Pcdh7",4.64044934007796e-08,6.13532859478888e-10,36.907626438634,0.00417039022937146,16,3355,14,1152,25366,8.21428571428571,5.18569299552906
"Vmn1r202","Efna5",4.87885462156734e-08,6.46095490061889e-10,4.34352456253096,0.00724511173184358,99,11440,83,13715,102215,13.1807228915663,8.26232517482518
"Vmn2r50","Prtg",4.89880430550671e-08,6.49783731410924e-10,6.49274773443822,0.0177664974619289,79,1124,21,3615,10406,4.38095238095238,4.05249110320285
