"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp954",7.4561350857059e-46,0.0621297647956284,0.167,0.019,3.90157180629733e-41
"Snrpa",7.46490031669711e-46,-0.00744571515381021,0.6,0.187,3.9061583887181e-41
"Drosha",7.71656731894843e-46,-0.0356320755795954,0.423,0.112,4.03784818098615e-41
"Natd1",9.08661737166978e-46,0.107651434024347,0.191,0.026,4.75475427207365e-41
"Phf2",9.11630834368094e-46,0.023395678279816,0.34,0.079,4.77029066699793e-41
"Sema4c",9.49226480835959e-46,0.022379895385443,0.3,0.063,4.96701740627032e-41
"Poldip3",9.52845467369056e-46,-0.00964323043931858,0.642,0.203,4.98595447710206e-41
"Atxn7l3",1.02391128827829e-45,0.0430035063757077,0.263,0.05,5.35782059817381e-41
"Tars",1.02932320127335e-45,-0.00195802897862635,0.34,0.079,5.38613951530306e-41
"Ap1g1",1.03155962846888e-45,-0.026295145397174,0.535,0.157,5.39784206788909e-41
"Gpd1l",1.07037006432609e-45,0.00216868235387541,0.344,0.08,5.60092543559914e-41
"Jak1",1.1575869677493e-45,-1.51214548892144,0.823,0.712,6.05730532614178e-41
"Polg2",1.18175602642529e-45,0.0648374972535846,0.281,0.057,6.1837747594756e-41
"Anapc5",1.27538293684918e-45,0.110588756739032,0.719,0.245,6.6736962936507e-41
"Zbtb6",1.39134823737906e-45,0.0150744430432574,0.349,0.083,7.2805079217334e-41
"Ccdc89",1.40737818693291e-45,0.0793894759013239,0.112,0.006,7.36438783876384e-41
"Ppif",1.4957401648624e-45,0.0239260350623139,0.226,0.037,7.82675956067548e-41
"Rpl34",1.5085524706917e-45,-0.0703857402428545,0.77,0.255,7.89380251338846e-41
"Gpr37",1.65314456655292e-45,-0.00978291461187453,0.488,0.139,8.65040957340148e-41
"D030025P21Rik",1.7632631612719e-45,0.0798683859486766,0.163,0.018,9.2266271439875e-41
"Nans",1.81360640371848e-45,-0.0306465875527343,0.33,0.075,9.49005822873767e-41
"Dyrk1a",1.82539070569024e-45,-0.0140919670042449,0.588,0.183,9.5517219456653e-41
"Rchy1",2.02132427300602e-45,-0.0141115861484749,0.433,0.116,1.05769835233586e-40
"Plxnb2",2.06201274616557e-45,0.1585127471398,0.691,0.237,1.07898940968606e-40
"Ptpn1",2.09143907226379e-45,0.0217673062491895,0.672,0.218,1.09438732334347e-40
"Hmg20b",2.12411674414549e-45,-0.0800143408466473,0.544,0.162,1.11148656870901e-40
"Gm44259",2.17037139284673e-45,0.0664054623143915,0.079,0,1.13569023873491e-40
"Amacr",2.32449229259169e-45,0.0793083223196423,0.153,0.016,1.21633708194446e-40
"Nap1l2",2.33870627174664e-45,0.0652144140855593,0.165,0.019,1.22377483081686e-40
"Dennd5b",2.38727199555367e-45,0.133616494785828,0.54,0.165,1.24918781711337e-40
"Cyp2s1",2.42803558701893e-45,0.0851184824126239,0.184,0.024,1.2705181816194e-40
"Psme1",2.75070195675599e-45,0.0309239554605295,0.379,0.096,1.43935981291171e-40
"Cant1",2.92941617806512e-45,0.0100245907253663,0.351,0.084,1.53287560349614e-40
"Rnasek",2.95221403104736e-45,0.0631712122534832,0.153,0.016,1.54480503602615e-40
"Rnf2",2.96129365796548e-45,0.00151684149056064,0.298,0.063,1.5495561324036e-40
"Vamp4",3.07464358484934e-45,-0.0550098534483425,0.384,0.097,1.60886874864411e-40
"Senp3",3.12117120903968e-45,-0.0958087441784249,0.477,0.134,1.63321525855419e-40
"Macrod1",3.16599491066225e-45,0.502384429345575,0.786,0.327,1.65667015690223e-40
"Gm5577",3.2058286137264e-45,0.00861379239877524,0.309,0.068,1.67751393870461e-40
"Mfsd5",3.26796366243482e-45,0.0688563991611275,0.153,0.016,1.71002734564227e-40
"Nomo1",3.58513930616135e-45,0.0490731120636656,0.384,0.098,1.87599584473505e-40
"Trim37",4.0353387444487e-45,-0.00826048763902032,0.695,0.228,2.11157170480767e-40
"Sh2b1",4.16571470837246e-45,0.0494511034060086,0.26,0.05,2.17979353545006e-40
"mt-Rnr1",4.1679761459248e-45,-1.08452015407923,0.972,0.887,2.18097687787807e-40
"Lrrc49",4.19541056507208e-45,-0.0245989580742343,0.416,0.111,2.19533248638527e-40
"Dnajc30",4.72278710190875e-45,0.0377120615035213,0.209,0.032,2.47129280681579e-40
"Homer3",5.22142718527015e-45,0.0553302921953092,0.149,0.015,2.73221620323631e-40
"Xrcc4",5.33754934740623e-45,-0.0556582526907459,0.544,0.161,2.79297944701726e-40
"Rfc5",6.39876234175708e-45,0.00232756517637417,0.223,0.037,3.34828037057123e-40
"Hexa",6.48501916180179e-45,0.0672526916105004,0.233,0.04,3.39341597679602e-40
"Gsk3b",6.51583618663883e-45,0.478921457049019,0.977,0.641,3.4095416013825e-40
"Dph6",6.57732943176645e-45,0.00226515860351428,0.563,0.173,3.44171917176043e-40
"Dennd11",6.67407384580081e-45,0.0646908249776207,0.17,0.02,3.49234262129219e-40
"Setd1b",6.72577329559101e-45,-0.0475751302247222,0.558,0.17,3.51939539238391e-40
"2610001J05Rik",7.11407663660097e-45,0.0896229433444413,0.216,0.035,3.72258288163419e-40
"Slx4ip",7.14480308918264e-45,-0.0443139506996616,0.444,0.122,3.7386611124766e-40
"Zfp62",7.16792805675001e-45,-0.0406852084402746,0.395,0.102,3.75076171425558e-40
"Dnali1",7.29062335242481e-45,0.089983076076301,0.084,0.001,3.81496448162333e-40
"Syn2",7.55419950857324e-45,-0.0225644396150949,0.567,0.175,3.95288597685112e-40
"Leprotl1",7.87834905135594e-45,0.239692618287352,0.802,0.292,4.12250370810302e-40
"Tmem163",8.1772499688131e-45,0.0834056175561123,0.1,0.004,4.27890959118083e-40
"Pomgnt1",8.57539125062013e-45,-0.0825519883728973,0.47,0.132,4.48724497971199e-40
"Ccdc149",8.60467607554828e-45,0.00478894945810737,0.298,0.064,4.50256885005215e-40
"Rfng",8.63807035716254e-45,0.0172391969317559,0.305,0.067,4.52004307579244e-40
"Mybbp1a",9.50883174786069e-45,0.0303626764569342,0.312,0.07,4.97568638870306e-40
"Arel1",9.90725300530796e-45,0.0110209301478215,0.344,0.082,5.1841682800875e-40
"Slain2",1.03673749692147e-44,-0.027496122954966,0.505,0.147,5.42493630014095e-40
"Tpcn1",1.05183492783251e-44,0.0254315590945043,0.286,0.06,5.50393662686915e-40
"Nfya",1.0521254532498e-44,0.0577521783932226,0.209,0.033,5.50545685922023e-40
"Sec22b",1.06132844383451e-44,-0.0770856581686543,0.607,0.19,5.55361334805287e-40
"Sp4",1.08540614926333e-44,0.0683128514015598,0.272,0.055,5.67960475725023e-40
"Suz12",1.08591150733219e-44,0.0582227636455457,0.747,0.253,5.68224914441714e-40
"Pcsk1n",1.0930964798779e-44,0.351396522613733,0.486,0.153,5.71984595025708e-40
"Ppm1b",1.20052003420795e-44,-0.0277930758106874,0.688,0.225,6.28196118299996e-40
"Slc29a4",1.21323687993526e-44,0.0737214919990121,0.098,0.003,6.34850462163722e-40
"Fbrs",1.31507688491567e-44,-0.111773851162968,0.444,0.122,6.88140281569824e-40
