"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rcc2",6.76374724753381e-08,-0.676569982595211,0.759,0.889,0.00353926602221702
"Scn3a",7.15372945301232e-08,0.649088479893463,0.839,0.544,0.00374333201087775
"Gm13589",7.66895161704688e-08,0.631002893443658,0.496,0.167,0.00401293231265212
"Lrp11",7.78475063923478e-08,0.58769305245592,0.642,0.333,0.00407352646699238
"Tmem108",7.91282445651932e-08,0.572568214135673,0.569,0.211,0.00414054365336286
"Cdin1",9.88684950707114e-08,0.357851792407786,0.314,0.022,0.00517349174156512
"Fxyd2",1.022554977912e-07,0.702999309256228,0.533,0.2,0.00535072343292015
"Rbms3",1.10176673011119e-07,0.477337591244437,0.394,0.067,0.00576521476865281
"Gnao1",1.19767163541094e-07,-0.517707314599404,0.92,0.967,0.00626705636661483
"Hmgn3",1.21647432122146e-07,0.603395787091681,0.92,0.833,0.00636544518065554
"Col24a1",1.26484792381773e-07,0.928756895760592,0.723,0.422,0.00661856973096103
"Igfbp2",1.40997524934911e-07,0.717408879651797,0.496,0.178,0.00737797748726911
"Uncx",1.52540687951273e-07,0.824242084584798,0.672,0.322,0.00798199657842624
"Ooep",1.56585382207642e-07,0.864138754825108,0.606,0.267,0.00819364329477927
"Snap91",1.71149311298022e-07,0.670121885212801,0.562,0.244,0.00895573001229161
"Gm10631",1.78886983573321e-07,-0.95019319909707,0.445,0.667,0.00936061918944119
"Lhx2",2.23598456739457e-07,-0.412073690607569,0.985,1,0.0117002364458056
"Mapre2",2.2876398572589e-07,0.634543623290828,0.847,0.722,0.0119705330810786
"Rpl6",2.33716767374155e-07,-0.392365657549824,0.993,1,0.0122296972863874
"Syt1",2.4267818141415e-07,0.710778118597373,0.847,0.689,0.0126986211988582
"Pkib",2.95094932779218e-07,0.613261997157319,0.708,0.411,0.0154414325475381
"Esyt1",2.96528616327933e-07,0.625359959330006,0.65,0.333,0.0155164529065917
"Lingo2",3.02250980873455e-07,0.575709470582974,0.416,0.122,0.0158158870761653
"Ripply2",3.57701542655853e-07,0.374671658095451,0.248,0,0.0187174486225528
"Gipc3",3.69267415753092e-07,-0.539988860964799,0.431,0.711,0.019322656064112
"Rps24",4.40726819099723e-07,-0.372056639979892,0.993,1,0.0230619122630312
"Tesc",4.73657343853033e-07,-0.744791724700038,0.861,0.922,0.0247850678317976
"Rps10",4.85429442417809e-07,-0.375647297248787,0.956,0.978,0.0254010664333967
"Rps21",4.90970257696621e-07,-0.346063649123799,0.993,1,0.0256910006744911
"Slc35f4",5.63991037422537e-07,0.405387822431011,0.241,0,0.0295119590152091
"Gm31819",5.63991037422537e-07,0.288845951972639,0.241,0,0.0295119590152091
"Map4",5.81795211368811e-07,0.652757554297577,0.715,0.422,0.0304435980252958
"Gpm6b",6.14208392096977e-07,0.662795778066367,0.679,0.4,0.0321396825332585
"Rpl23",7.14068643528406e-07,-0.350202555582496,0.993,1,0.0373650699099109
"Mast4",7.63847976676508e-07,0.630923204071711,0.577,0.3,0.0399698730755517
"Cotl1",7.75366009107608e-07,-0.554754433914648,0.861,0.956,0.0405725771585738
"Krt90",8.36836284463836e-07,0.542577171814076,0.679,0.389,0.0437891322571392
"Prkar2b",8.96726378423101e-07,0.517318019830917,0.62,0.322,0.0469230012037456
"Cenps",9.32954950981388e-07,-0.321830880238151,0.058,0.3,0.0488187337200031
"Sh3bgrl",9.65188431215152e-07,0.510020053500602,0.949,0.889,0.0505054150401953
"Gmnc",9.73559640277426e-07,-0.576743553814284,0.496,0.8,0.0509434552967968
"Notch1",1.2940650336207e-06,-0.390728853662729,0.117,0.389,0.0677145410142705
"S100a11",1.38218251362245e-06,0.564274539442372,0.723,0.4,0.0723254643903218
"Rgs4",1.3876902485746e-06,0.489139800008136,0.226,0,0.072613667637163
"Pcsk2",1.38975807712768e-06,0.653328834634279,0.672,0.389,0.0727218709018602
"Spock2",1.52529906748791e-06,0.582502407500043,0.635,0.344,0.0798143243044396
"Ggh",1.65391193455022e-06,-0.768720741451116,0.328,0.567,0.0865442497992092
"Lbh",1.6567354241732e-06,0.528949340746805,0.942,0.889,0.0866919945407112
"Ncl",1.68363870345528e-06,-0.390404848627759,0.964,1,0.0880997624357044
"Plekhg5",1.69551792777036e-06,-0.323176648404552,0.088,0.344,0.0887213666064394
"Phlda3",1.77922426886953e-06,-0.573262593038135,0.139,0.411,0.0931014683171358
