"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pde1c",1.70127565893177e-106,0.353221243894659,0.761,0.67,8.90226514049225e-102
"Kcnq5",1.79529724649487e-106,-0.0860032948967377,0.022,0.099,9.39425190173371e-102
"Tmem259",1.81518043949447e-106,-0.298451260822566,0.474,0.664,9.49829468574273e-102
"Lmf1",2.31430007804561e-106,-0.219137873606378,0.257,0.431,1.21100380183893e-101
"Gm37720",3.18550924228176e-106,0.154673430856408,0.114,0.006,1.66688142120878e-101
"Cdk8",3.60886620194508e-106,-0.293607485136334,0.446,0.628,1.8884114174918e-101
"Gsdmcl2",4.7334228830219e-106,-0.105184613280705,0.028,0.109,2.47685819199887e-101
"Cd200",6.00337997009873e-106,0.195766956063972,0.153,0.029,3.14138863695356e-101
"Sec24d",9.13284785721915e-106,-0.167802686816757,0.124,0.262,4.77894529824706e-101
"Sec24b",1.11142964789602e-105,-0.271026223889371,0.427,0.617,5.81577791854553e-101
"Zzef1",2.75738027535116e-105,-0.248792137735166,0.345,0.534,1.442854376683e-100
"Mxi1",3.17041710063004e-105,0.374112763849699,0.632,0.513,1.65898415624668e-100
"Gm38099",3.40442103065388e-105,-0.168992273073885,0.154,0.306,1.78143139271025e-100
"Gm10076",3.5356438600256e-105,-0.318352375695551,0.784,0.88,1.85009636263559e-100
"Slc12a7",6.24837363898028e-105,-0.337135182829505,0.592,0.755,3.26958647406921e-100
"Prrxl1",6.85973476778302e-105,-0.0748555925850487,0.002,0.046,3.58949341193782e-100
"Ahsg",7.90228701794166e-105,-0.0467963257913407,0.003,0.046,4.13502972787833e-100
"Clasp2",8.38940981470414e-105,-0.307846601663311,0.655,0.807,4.38992647374024e-100
"BC037032",9.27095586011543e-105,-0.14160482416654,0.084,0.207,4.8512130729226e-100
"Txnrd3",1.09202794293265e-104,0.279331993710335,0.34,0.18,5.71425461698365e-100
"Scd2",1.0926659795471e-104,0.33458762435301,0.387,0.23,5.7175932711761e-100
"Ptma",1.10769471636085e-104,-0.224297158936764,0.996,0.993,5.7962341423014e-100
"Gm5577",3.01768891557229e-104,-0.136764013757511,0.095,0.222,1.57906607885151e-99
"Hnrnpc",3.80635827800214e-104,-0.301942221576255,0.539,0.708,1.99175309613018e-99
"Nop10",4.39142875594912e-104,0.367770771959307,0.623,0.508,2.2979029251255e-99
"Asphd2",6.95862586552997e-104,-0.0615865872626807,0.02,0.092,3.64124015665587e-99
"Ints3",7.865793502936e-104,-0.186101424671664,0.143,0.289,4.11593376628132e-99
"Elapor2",7.93948444567364e-104,0.347746288989517,0.516,0.369,4.15449402588765e-99
"B230219D22Rik",8.42718563833122e-104,0.300740817061456,0.862,0.821,4.40969342896958e-99
"Cmc1",9.93656630471024e-104,-0.281562191299425,0.336,0.502,5.19950705026573e-99
"Olfr802",1.08809778704293e-103,-0.196390976455089,0.169,0.319,5.69368929025954e-99
"Kif13b",1.12692258233853e-103,-0.110830525424323,0.042,0.135,5.89684779660283e-99
"Arf1",1.28200715923586e-103,-0.324734950215896,0.763,0.843,6.70835886213348e-99
"Commd1",1.57381576904689e-103,0.473037897548891,0.735,0.69,8.23530577469164e-99
"Rtraf",1.68227364564349e-103,0.359624130711753,0.756,0.661,8.80283330555871e-99
"Vmn2r49",1.85900270346215e-103,-1.94478528600055,0.003,0.049,9.7276034464064e-99
"Rps24",1.87868044499489e-103,0.209096942612248,0.993,0.989,9.83057116452475e-99
"Lsamp",2.40418047648892e-103,-0.123689211649878,0.022,0.096,1.25803551793236e-98
"9430018G01Rik",2.74253579206939e-103,-0.079254176455244,0.017,0.086,1.43508670391615e-98
"Slc41a3",3.15865198628692e-103,-0.155347333758065,0.104,0.234,1.65282782486436e-98
"Prkar1a",3.43524064403093e-103,0.365200419656297,0.87,0.826,1.79755837180207e-98
"Cadm1",4.04333233034558e-103,-0.294846225166115,0.483,0.654,2.11575450849993e-98
"Lmo2",5.96323052842649e-103,-0.0955344437273136,0.032,0.116,3.12037963860973e-98
"Smarcd2",7.34266392107621e-103,-0.315033499172933,0.635,0.783,3.84219574998155e-98
