"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ncapg2",8.87391244714044e-13,-1.10195288471549,0.722,1,4.64345216621518e-08
"Wdr66",1.03148555618551e-12,-1.43554862520773,0.653,0.978,5.39745446985192e-08
"E2f7",1.10764363928816e-12,1.62198672164259,0.75,0.067,5.79596687130318e-08
"Prdx2",1.23763863514206e-12,-1.11582156687335,0.972,1,6.47619168610788e-08
"Ptma",1.23775778246181e-12,-0.586503633533234,1,1,6.4768151482879e-08
"5730403I07Rik",1.26375790012471e-12,-0.951632415831677,0.069,0.667,6.61286596398256e-08
"P2ry14",1.3432154913223e-12,-1.04313673316648,0.167,0.822,7.02864370144221e-08
"App",1.36343927650078e-12,-1.06487469116964,0.778,1,7.13446870214561e-08
"Rplp2",1.51533297627684e-12,0.807236472021887,1,1,7.92928286496382e-08
"Foxg1",2.30635518742031e-12,1.28505646896648,0.958,0.422,1.20684647892143e-07
"Dtna",2.34359927847979e-12,-0.840879104196963,0.097,0.711,1.22633519445012e-07
"Cks1b",2.73343457504688e-12,1.36172370699739,0.861,0.356,1.43032431008478e-07
"Tuba1b",2.88462883688078e-12,1.30089273650288,0.861,0.222,1.5094397314746e-07
"Map1b",5.02014075406164e-12,0.629527869540522,1,1,2.62688905237784e-07
"Arf5",6.61189583962511e-12,1.14394157501817,1,0.956,3.45980673600063e-07
"Otx2",7.05093002740043e-12,-0.897990313061203,0,0.533,3.68954015543783e-07
"Nlk",7.5723313159034e-12,-1.11264800981832,0.819,0.978,3.96237380767277e-07
"Saraf",7.95661645730752e-12,-1.03348808727388,0.875,1,4.16345869361531e-07
"Mlf1",8.08032979213993e-12,1.60586993882348,0.903,0.533,4.22819417033306e-07
"Tmprss11b",1.01620450249134e-11,-1.30971065294208,0.083,0.644,5.31749330018645e-07
"Tafa5",1.14157933177827e-11,-0.842260321154658,0.028,0.578,5.97354216939617e-07
"Rarg",1.63923487407224e-11,-0.679101467967893,0.028,0.578,8.57762432555779e-07
"Pnpla2",2.1598291599651e-11,1.23501134754026,0.833,0.267,1.13017380453494e-06
"Nav3",2.38927938953507e-11,1.07958920231641,0.653,0,1.25023822616202e-06
"Slc25a13",2.38927938953507e-11,0.996935866624595,0.653,0,1.25023822616202e-06
"Casp7",2.64964047882125e-11,1.34808005782078,0.667,0.022,1.38647737335279e-06
"Nebl",2.75878397801446e-11,-0.716696688953459,0.083,0.644,1.44358889217563e-06
"Pim3",2.9138995004549e-11,-1.26378066395832,0.833,1,1.52475619160304e-06
"Smarcd2",3.34582919430123e-11,0.844359571967835,1,1,1.75077204250201e-06
"Fabp5",3.47521498799141e-11,1.21873211159646,0.986,1,1.81847574676626e-06
"Tamalin",3.75083256107607e-11,-1.40212078316689,0.653,0.978,1.96269815423428e-06
"Adgrl3",4.53263987091751e-11,-1.04949609654723,0.236,0.8,2.37179446525501e-06
"Spock1",5.53680278029051e-11,-1.0399986625391,0.542,0.933,2.89724279084261e-06
"Rcc2",6.26537084581681e-11,1.06902572079195,0.944,0.867,3.27848060249056e-06
"Macroh2a1",7.10377730008976e-11,0.808452377718548,0.972,1,3.71719354781797e-06
"Pdia3",7.10435549043458e-11,0.928099176376292,1,0.978,3.7174960974797e-06
"Enc1",7.27628522939624e-11,-1.38249757407898,0.708,1,3.80746177198617e-06
"Fam181b",7.77385990099453e-11,-0.6836526602487,0,0.489,4.06782767039341e-06
"Shisa8",8.07569702257854e-11,1.2393647636672,0.667,0.044,4.22576998100468e-06
"Bpgm",8.24684866101062e-11,0.830295281624178,0.986,1,4.31532849884703e-06
"Med12l",8.59189673810233e-11,-1.41733253937334,0.222,0.733,4.49588180614681e-06
"Kcnmb2",8.70220172030099e-11,-1.10093153918789,0.194,0.756,4.5536010941819e-06
"Serbp1",8.8836126066246e-11,0.782940537697768,1,1,4.64852796866845e-06
"H2bc4",9.25127291987012e-11,-1.3087571307239,0.361,0.889,4.84091358078044e-06
"Foxj1",9.45827216534746e-11,1.23568923950047,0.653,0.022,4.94923007596136e-06
"Eya2",1.10099742900563e-10,-0.967525222587118,0.792,1,5.76118924675776e-06
"Calm1",1.33442506888145e-10,0.848856720916881,1,1,6.98264605793597e-06
"Gnao1",1.4061506144139e-10,1.02771552393262,0.986,0.889,7.35796432004363e-06
"Ezr",1.52383304518754e-10,-1.21466798174902,0.556,0.933,7.97376117555284e-06
"Eef2",1.60354360198408e-10,-0.589034382368016,0.986,1,8.39086260610207e-06
"Jun",1.73902318253396e-10,-1.09492428415127,0.722,0.956,9.09978660724543e-06
"Cadm3",1.89176864054412e-10,-0.687632061530291,0.056,0.578,9.89905776537523e-06
"Sub1",1.98836829893751e-10,-0.915790326582368,0.903,1,1.04045347978503e-05
"Apip",2.73490889052552e-10,-0.844995843858449,0.292,0.844,1.43109577514529e-05
"Nasp",2.85548005983742e-10,-0.958317217666347,0.556,0.933,1.49418705091113e-05
"Emx2",2.97665735581727e-10,1.09787526296072,1,0.933,1.5575954945785e-05
"Scg2",3.09880846960327e-10,-1.3973988588649,0.5,0.978,1.6215135078893e-05
"Ppp1r15b",3.46706061734923e-10,-0.806176320750871,0.139,0.711,1.81420880924033e-05
"Cryba2",3.71041281573507e-10,-1.14985918845003,0.014,0.489,1.94154771408969e-05
"Rimklb",3.80887009433976e-10,-0.57846660106402,0.042,0.533,1.99306745426517e-05
"Myb",3.94081795881394e-10,1.31772425899987,0.806,0.311,2.06211181330857e-05
"Camk2d",3.97319758014438e-10,-1.51740105340166,0.181,0.689,2.07905509776215e-05
"Celf2",4.11508856268146e-10,-0.6327392294225,0.014,0.489,2.15330239219433e-05
"Fxyd3",4.27193985094619e-10,1.10861933867726,0.708,0.111,2.23537796580461e-05
"Crlf3",4.88736040855826e-10,-1.02917869512794,0.389,0.867,2.55740908098628e-05
"Qdpr",5.20273935984255e-10,-1.10629612202114,0.861,0.978,2.72243742482481e-05
"Suz12",5.3179960731124e-10,-1.35903420826684,0.875,0.978,2.78274780517752e-05
"Dpysl5",6.08167751121613e-10,-0.810083683073146,0.917,1,3.18235939129407e-05
"Ttll6",6.1801377154504e-10,-0.805732154859254,0.042,0.533,3.23388066236373e-05
"Ccsap",7.57400378948859e-10,-0.861232707322828,0.458,0.956,3.96324896292569e-05
"Purg",9.14949342828281e-10,-0.643604809792659,0.028,0.511,4.78765542621755e-05
"Rnd2",9.35829908947795e-10,-1.34738882549153,0.236,0.733,4.89691716455113e-05
"Slc26a4",1.0212830074925e-09,0.770700555279891,0.611,0.022,5.34406759330603e-05
"Cmtm4",1.13785985327322e-09,-0.873616427234825,0.472,0.889,5.9540792542228e-05
"Galnt7",1.30383069559277e-09,0.986117409234492,0.625,0.067,6.82255488082827e-05
"Ezh2",1.32249615333158e-09,0.681805874521623,1,1,6.92022562153816e-05
"Tpr",1.44175582238687e-09,0.909238842888505,0.986,0.933,7.54427569180376e-05
"Nrp2",1.67249053222433e-09,-1.69234134900489,0.278,0.778,8.75164120797026e-05
"Hmgn3",1.76233244335031e-09,-1.06624575302455,0.819,1,9.22175697631919e-05
"2410006H16Rik",1.77194048265912e-09,-0.939563910073681,0.833,1,9.27203296361039e-05
"Trim66",2.0083481182556e-09,-0.973051856702922,0.361,0.844,0.000105090831983961
"Nme1",2.06645402038956e-09,0.97669006936792,0.958,0.733,0.000108131339524924
"Pls1",2.21004529502399e-09,-0.939949754288988,0.417,0.889,0.00011564504015272
"F2rl1",2.47449415896817e-09,-0.629995211897539,0,0.422,0.000129482855856328
"Fam183b",2.69260996184993e-09,1.04703641290268,0.597,0.044,0.000140896201473721
"Rab3a",2.82611503536237e-09,-0.929426547927657,0.292,0.778,0.000147882121455407
"Map1lc3b",2.92246781137691e-09,-0.650012995168395,0.944,1,0.00015292397316592
"Prex1",3.0238377566254e-09,-0.81949797002593,0.708,0.956,0.000158228358290938
"Tubb5",3.02600233493927e-09,-0.715537449751706,0.986,1,0.000158341624180367
"Btbd19",3.2616667230363e-09,0.855031516448883,0.653,0.111,0.000170673234616321
"Nudc",3.46533469974085e-09,0.892761060902989,0.972,0.956,0.00018133056883334
"Tuba4a",3.51481347299378e-09,-0.899193794799755,0.25,0.756,0.000183919644601346
"Akap6",3.96563537310306e-09,1.14664771935536,0.736,0.2,0.000207509802168364
"Rd3",4.00675587101854e-09,-0.704926615341726,0.194,0.711,0.000209661514462787
"Bcl11a",4.08806868466926e-09,-0.763497710288066,0.097,0.622,0.000213916370062688
"Usp46",4.3088346519285e-09,-0.642423385952676,0.153,0.667,0.000225468390831463
"Lrrc1",4.53843114442213e-09,-0.751479140798585,0.236,0.756,0.000237482486494177
"H2aw",4.63407383762798e-09,-0.833088975032039,0.667,0.933,0.000242487181701559
"Npm1",5.20277366646128e-09,0.812374695732185,1,1,0.000272245537644919
"Ppp1r14b",5.75467856596709e-09,0.687640502374119,1,1,0.00030112506532136
"Ran",5.84815669998301e-09,0.792382730034622,0.958,0.978,0.000306016495640011
"Gadd45gip1",5.9807434587565e-09,-0.616161561209166,0.389,0.889,0.000312954362966351
"Rif1",6.16574693210904e-09,1.20961762902934,0.875,0.689,0.00032263503971647
"Col18a1",6.26436422985444e-09,-0.556498927839707,0.028,0.467,0.000327795387055593
"Epb41",6.67149681164633e-09,-1.04242912248166,0.792,0.956,0.000349099413663017
"Tle4",6.69913579553223e-09,-0.770247797725923,0.361,0.867,0.000350545678772815
"Ncam1",7.27205493975969e-09,1.0063836060757,1,1,0.000380524818832805
"Trpc4",7.56789528696875e-09,-0.537966403822645,0,0.4,0.000396005256681214
"Lmo2",8.77666970608229e-09,-0.532542550114764,0.014,0.444,0.000459256795710168
"Lonrf1",9.04294284839782e-09,-0.636527531325732,0.153,0.644,0.000473190070428113
"Akap17b",9.05860766179354e-09,-1.00955416837628,0.389,0.844,0.00047400976311867
"Hmgb1",9.1751831474268e-09,0.833586501661773,1,0.956,0.000480109808555402
"Vezf1",9.5999640012613e-09,0.95388786718078,0.861,0.467,0.000502337316294
"Stox2",9.94008877385376e-09,0.920692351719519,0.722,0.222,0.000520135025269446
"Ucp2",1.01326385151143e-08,0.781791804044936,1,1,0.000530210575580386
"Golm2",1.04353291471855e-08,0.999373290306468,0.819,0.4,0.000546049468284776
"Ptges3",1.11020846604138e-08,0.945639290090617,0.972,0.844,0.000580938784025474
"Paip2",1.17514523970921e-08,0.687175551148422,0.986,0.978,0.000614918249582639
"Wrn",1.22291130874836e-08,-0.527117540566275,0.028,0.467,0.000639912800528756
"Gcnt1",1.24686323093131e-08,-0.555121549022779,0.014,0.422,0.000652446122849428
"Hdlbp",1.26271024809459e-08,-1.15105140644547,0.861,1,0.000660738391520454
"Id4",1.28141631888215e-08,-1.04018133029143,0.833,0.956,0.000670526717181464
"Wdr76",1.29488505749506e-08,0.849793894578106,0.667,0.156,0.00067757450403544
"Vgll4",1.30569270011738e-08,0.97440685433514,0.917,0.778,0.000683229819190423
"Eif1ax",1.35478719659647e-08,0.874703563207743,0.917,0.711,0.000708919496363037
"Rpain",1.43624842714827e-08,-0.617559242628969,0.083,0.533,0.000751545714473874
"Pqlc3",1.49042410360601e-08,-0.64770108100778,0.111,0.6,0.000779894220693914
"Plcxd3",1.57630635430702e-08,0.797485736829643,0.611,0.067,0.000824833826018233
"Zhx1",1.59301773377293e-08,-1.04857152415398,0.667,0.933,0.000833578389551363
"Sox11",1.71185038194246e-08,0.564500903494662,1,1,0.000895759949359031
"Hsp90aa1",1.76842627419678e-08,0.840078564386923,1,1,0.00092536441649895
"Rnpep",1.92931522323144e-08,-0.803688261039665,0.528,0.911,0.00100955277686031
"Nop58",2.01327144345491e-08,0.867344554827713,0.903,0.578,0.00105348454821665
"Gm13889",2.62456769431956e-08,1.00638544684289,0.556,0.044,0.00137335753740659
"Lhfpl2",2.88935678214575e-08,0.534564448967128,0.5,0,0.0015119137233934
"Zfp703",3.05079153961269e-08,-0.480666958437481,0.042,0.467,0.00159638768893313
"Map1lc3a",3.18083620096676e-08,-1.99442065324789,0.736,0.933,0.00166443615887988
"Rps27l",3.36666034507876e-08,0.757757571720017,0.972,1,0.00176167235876936
"Eif4a1",3.36685854780171e-08,0.625569523551908,1,1,0.0017617760723082
"Galnt1",3.41988382233885e-08,0.979281959760723,0.792,0.489,0.00178952260771525
"Cd151",3.45757615231638e-08,0.935974672795845,0.639,0.156,0.00180924587322259
"Cldn3",3.69677902972649e-08,-0.747737137737938,0.917,1,0.00193441356288498
"Grtp1",3.70122002735823e-08,-0.776865390509659,0.264,0.711,0.00193673740371574
"Mrpl41",3.84861640631376e-08,-0.635956979112126,0.597,0.978,0.0020138655069318
"Eef1a1",4.07457387411217e-08,-0.457928684514118,1,1,0.00213210227110667
"Ildr2",4.14072461189734e-08,0.730511406673679,0.514,0.022,0.00216671696766752
"Kcns2",4.18891851052884e-08,-0.614039223270407,0.056,0.467,0.00219193538900443
"Platr14",4.35168175307861e-08,-0.609850456042765,0.097,0.556,0.00227710451093344
"Nfia",4.57185943351574e-08,-1.0120542290885,0.667,0.956,0.00239231688577578
"Sh3bgrl",4.75734253105544e-08,-0.728216611617412,0.903,1,0.00248937462622538
"Uba2",4.89176179049301e-08,-0.639590513200846,0.875,1,0.00255971219211128
"Zfas1",5.45836775131248e-08,-0.841598244085483,0.708,0.911,0.00285620009322928
"Pim1",5.72311192983871e-08,-0.917482060818722,0.514,0.933,0.0029947327795267
"Smarca5",5.76432573591779e-08,-0.708386972649013,1,1,0.0030162987278337
"Nrg1",6.47223246874801e-08,1.0071332304774,0.861,0.644,0.00338672508392177
"Brd1",6.50247442194547e-08,-0.906867391932492,0.917,0.956,0.00340254979077141
"Jund",6.53192001762206e-08,0.905459066377865,0.972,0.978,0.00341795778762109
"Vav3",6.79128681730578e-08,1.00644482250101,0.528,0.044,0.0035536766528916
"Dynll2",6.99837992624876e-08,-0.773342291546557,0.875,0.978,0.00366204226400819
"Kctd1",7.25404596943578e-08,1.10048707669041,0.708,0.311,0.00379582463442666
"Pole4",7.31736820568644e-08,-0.433407945958222,0.097,0.556,0.00382895926098955
"Dand5",7.50172828958993e-08,-0.798168654790565,0.181,0.622,0.00392542936209372
"Serping1",8.10293461709588e-08,0.795111968996207,0.708,0.244,0.00424002259708776
"Tspo",8.24358347923464e-08,-0.714090776845295,0.125,0.578,0.00431361992717911
"Gm26871",8.36155514370587e-08,0.882662928042585,0.75,0.289,0.00437535096004697
"Afap1",8.375657491169e-08,0.718461750060149,0.972,0.956,0.004382730295404
"Gm48932",9.7325683701816e-08,-0.369515745478203,0.014,0.378,0.00509276105106493
"Crym",9.7325683701816e-08,-0.584830403110042,0.014,0.378,0.00509276105106493
"Asap1",1.05529102193864e-07,0.997619186575425,0.681,0.244,0.00552202133049834
"Hmgn5",1.11325016098892e-07,-0.783320585683016,0.458,0.911,0.00582530411740673
"Ccl27a",1.12290304607039e-07,-0.690591851547356,0.236,0.711,0.00587581476917255
"Tulp4",1.12352618191682e-07,0.705570479406835,0.986,0.978,0.00587907545211613
"Nexmif",1.13783995572056e-07,1.08189621279191,0.569,0.089,0.00595397513629898
"Insm1",1.16602093942818e-07,0.86489445864095,0.972,0.822,0.00610143776974584
"Trp53bp1",1.20146750791043e-07,0.856693679755575,0.806,0.467,0.00628691902864289
"Fth1",1.25019930309106e-07,-0.648316448467158,0.944,1,0.00654191789328458
"Nsmf",1.40952512335127e-07,-0.631672926553006,0.542,0.978,0.0073756221129602
"Ooep",1.49531665878657e-07,-1.7198209531691,0.278,0.711,0.00782454348043251
"Irf9",1.51555934953749e-07,0.825581130560609,0.556,0.089,0.00793046740832482
"Prmt1",1.51842390042209e-07,0.684986193181354,0.931,0.933,0.00794545674373869
"Tjp1",1.53570825185273e-07,-0.405391837128845,0.056,0.467,0.00803590056946976
"Pdlim2",1.58567646269378e-07,-0.778815034970587,0.153,0.6,0.00829736922633772
"Cldn7",1.61090235169907e-07,1.13852780261458,0.917,0.667,0.0084293687357357
"Ndufa4",1.74839629153949e-07,0.580947271820569,1,0.978,0.00914883327473869
"Pcm1",1.88577271072637e-07,0.924379463139072,0.917,0.867,0.00986768286341787
"Fras1",1.95793386376644e-07,-0.366142075181664,0,0.333,0.0102452805289306
"Trpm4",1.95793386376644e-07,-0.3699915835058,0,0.333,0.0102452805289306
"Cdk2ap1",2.11574424512412e-07,0.687772361573079,0.931,0.756,0.011071054911461
"Isl1",2.31435124061371e-07,-0.379680673788951,0.028,0.4,0.0121103057367594
"Ncbp3",2.49898234816266e-07,-0.717716867399139,0.486,0.867,0.0130764249332307
"Trir",2.74110273857046e-07,0.581367824837709,0.944,0.978,0.0143433683001176
"Plvap",2.84431645445155e-07,0.658589144931308,0.444,0,0.0148834547112086
"Cacna1b",3.12034952644391e-07,-0.492238900564395,0.069,0.467,0.0163278529670231
"Rnaseh2a",3.3239269704057e-07,-0.707144384120195,0.472,0.867,0.0173931126580419
"Smc4",3.33947014598491e-07,0.891371020777907,0.708,0.311,0.0174744454328953
"Pcolce2",3.38567807800512e-07,-0.767757818477074,0.014,0.356,0.0177162376787774
"Dad1",3.55512366040273e-07,0.696475658954958,0.903,0.844,0.0186028955777893
"Rhoq",3.55768223281506e-07,-0.74865591202938,0.333,0.756,0.0186162838196514
"Mif",3.70047199773828e-07,1.00759482934039,0.833,0.733,0.0193634598225651
"Cdv3",3.84231719864416e-07,0.902727243166418,0.931,0.933,0.0201056932053453
"Eci2",3.96549308213011e-07,-0.638119764955966,0.653,0.956,0.0207502356508622
"Cxxc5",3.98379497503398e-07,0.896510986369753,0.792,0.511,0.0208460039658603
"Ldha",4.14661328987437e-07,1.14558538163363,0.708,0.267,0.0216979833619256
"Rgma",4.24137269808672e-07,-0.451767482652663,0.042,0.4,0.0221938309172784
"Dclk1",4.4137116524461e-07,-0.9895355057758,0.75,0.978,0.0230956289637547
"Fam169b",4.43860262507082e-07,-0.493198569332623,0.194,0.622,0.0232258759562081
"Gm17494",4.49763162462277e-07,0.780756802992827,0.625,0.2,0.0235347570021636
"Map2",4.56862479938833e-07,0.953352103136112,0.819,0.578,0.0239062429877593
"Gnb1",4.67009117353728e-07,0.862567239639353,1,1,0.0244371860837685
"Micu1",4.69577425761239e-07,-0.694192847314699,0.264,0.689,0.0245715779578083
"Cyrib",4.74011358455148e-07,0.756838029648428,0.542,0.089,0.0248035923538826
"Rtp4",4.92770583654211e-07,0.773554045305425,0.431,0,0.0257852063308739
"Lmo4",5.11048609873803e-07,0.954612569097877,0.958,0.644,0.0267416406088665
"Cldn9",5.31736135673576e-07,-0.655831624013431,0.514,0.889,0.0278241567713912
"Raly",5.73349517134996e-07,-0.655988931942597,0.722,0.956,0.0300016601831229
"Anxa2",5.76566568874701e-07,0.912638371790569,0.458,0.022,0.0301699988495065
"Ccser2",5.87325539719718e-07,0.757551196188795,0.917,0.778,0.0307329835169137
"Bcl7a",6.24563941727523e-07,-0.637440866924887,0.944,1,0.0326815573787761
"Selenof",6.3643611271818e-07,0.615548516153965,0.944,0.844,0.0333027924702042
"Arid5b",6.36823787112833e-07,-0.557934150969529,0.139,0.622,0.0333230783082532
"Ypel3",6.74345504579624e-07,-0.581138022343662,0.847,1,0.035286477218138
"Cecr2",6.99209035730874e-07,-0.680404096720028,0.444,0.822,0.0365875112126895
"Atp11c",7.37136628027204e-07,0.759884663222386,0.597,0.156,0.0385721483347795
"Hpcal1",7.48369330257595e-07,-0.619041379614695,0.833,0.956,0.0391599219443892
"Cacna1h",7.77860212320726e-07,-0.448446351072888,0.125,0.511,0.0407030913301066
"C78859",7.83488556007308e-07,-0.728051912336527,0.181,0.6,0.0409976056701944
"St18",7.88777075993694e-07,0.878696816649137,0.833,0.467,0.041274338055522
"Tex264",8.14580111976571e-07,-1.00214716851997,0.722,0.911,0.042624533519398
"Ctnnb1",8.16943285828643e-07,0.662583134317862,0.792,0.489,0.0427481913175554
"Trp53i11",8.25407481182765e-07,-0.775151956357067,0.694,0.978,0.0431910972678505
"Oasl2",8.46470307108737e-07,0.608724272286992,0.417,0,0.0442932517600789
"Rap1gap2",8.5351787287185e-07,-0.662553594604973,0.556,0.867,0.0446620297337653
"Ada",8.96349735513726e-07,-0.938651957424207,0.389,0.733,0.0469032926102267
"Traf4",8.99725105356584e-07,-0.649989069699903,0.722,0.933,0.047079915587994
"Pcp4l1",9.02274088689162e-07,-0.901137115339735,0.361,0.756,0.0472132962388378
"Nrep",9.08270694185805e-07,0.565059992706824,0.986,1,0.0475270806146606
"Thra",9.19724343325247e-07,-0.549607821200635,0.125,0.556,0.0481264157131802
"Clstn3",9.32842561672502e-07,-0.423238213432502,0.167,0.6,0.048812852724637
"Btg2",9.54180801174136e-07,0.940051909104868,0.903,0.6,0.049929418783039
"Fam53c",9.72807268158234e-07,-0.651241029895593,0.569,0.844,0.0509040859209159
"Tcf4",1.00762497907804e-06,0.820674299532652,0.903,0.911,0.0527259922802168
"Ppa1",1.02494965970424e-06,-0.645468435622848,0.583,0.911,0.053632540843344
"Lig1",1.03115510177428e-06,0.704947211306851,0.583,0.133,0.0539572530105425
"Snd1",1.08158261520786e-06,0.687557815895426,0.764,0.422,0.0565959735059818
"Tbc1d1",1.10166214304375e-06,-0.469163522081973,0.208,0.711,0.0576466749590505
"Cryzl2",1.11879279874232e-06,-0.724020341862372,0.153,0.556,0.0585430707797895
"Plce1",1.16587860775494e-06,-0.513229950128341,0.069,0.444,0.0610069299079928
"Hdac5",1.17218090657686e-06,-0.536850794758966,0.431,0.8,0.0613367102984476
"Hrob",1.23820056589752e-06,-0.873408162994119,0.264,0.667,0.0647913210117193
"Kif5c",1.23823341159136e-06,0.712873792357384,0.944,0.933,0.0647930397283411
"Ebf1",1.24135600137288e-06,-0.62380111269224,1,1,0.0649564354838387
"Zfp503",1.25717241726033e-06,-0.379465958336285,0.028,0.378,0.0657840610779812
"Hip1",1.26154138726811e-06,-0.553780068194444,0.069,0.444,0.0660126761715781
"Hsp90ab1",1.31346341650939e-06,0.436082242085737,1,1,0.068729600195687
"H2ax",1.33235137740626e-06,0.795974567719078,0.861,0.756,0.0697179505255373
"Crabp2",1.45649013060053e-06,0.915038955559045,0.764,0.333,0.0762137590639341
"Dlx6os1",1.47578131083686e-06,0.92022125537072,0.917,0.644,0.0772232086521602
"Sipa1l2",1.47601399681442e-06,-0.364498544439911,0.069,0.444,0.0772353844113082
"Gipc1",1.47644295035992e-06,-0.567975762819875,0.556,0.867,0.0772578302634835
"Gar1",1.51603710794173e-06,0.637401965525653,0.861,0.6,0.0793296737472671
"Csrp1",1.52189371392738e-06,0.811411957753038,0.583,0.178,0.079636132368678
"Itpkb",1.52964587761484e-06,-0.332874910409533,0.014,0.333,0.0800417798379516
"Rbbp4",1.54850364509139e-06,-0.605425382386342,0.75,0.956,0.0810285502366969
"Myo1e",1.56156851051375e-06,-0.52157986626535,0.208,0.622,0.0817121954496529
"Gm37121",1.58303085226378e-06,-0.268741519473245,0,0.289,0.082835255406407
"Siva1",1.70673280949924e-06,-0.49547885805757,0.292,0.689,0.0893082077226669
